text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
that's so unfortunate and yeah I hope the police will find it it's so irresponsible is creating a lot of I mean you cannot go to work and you cannot also like walk well and everything is such a huge burden also physically and mentally I guess you cannot imagine that someone just like bite you in the middle of the street,2,2,,0.8,negative,this is a dummy text,2,2,0,"reason: The speaker is acknowledging and expressing sympathy towards someone who has been physically and emotionally affected by a situation where someone's pet bit them, and they cannot go to work or walk properly. They also express frustration towards the irresponsible pet owner.
arousal: 0.8 (The speaker is emotionally intense when describing the situation and its impact on the victim.)
valence: -0.7 (The speaker's tone is mostly negative, expressing frustration and sympathy for the victim.)
who: 2 (The person's main attention is on the victim of the situation, not themselves or the person they're having the conversation with.)
sentiment: negative
emotional_reaction: 2 (The speaker explicitly expresses sympathy and frustration, showing a strong emotional response.)
interpretations: 1 (The speaker demonstrates a weak understanding of the victim's feelings by acknowledging the burden and frustration caused by the situation.)
explorations: 0 (There are no specific questions or probes into the situation, only a general expression of sympathy and frustration.)

classification_label: 2","The speaker is acknowledging and expressing sympathy towards someone who has been physically and emotionally affected by a situation where someone's pet bit them, and they cannot go to work or walk properly. They also express frustration towards the irresponsible pet owner.",2,2,1,0,2
is it possible to file like work from home? but yeah if you need to come to work like maybe just take it easy don't force yourself too much,2,2,0.5,0.5,positive,this is a dummy text,0,0,2,"reason: The speaker is showing concern for the well-being of the listener, suggesting they take it easy and not force themselves to work if needed.
arousal: 0.5
valence: 0.5
who: 1
sentiment: positive
emotional_reaction: 1
interpretations: 0
explorations: 0

classification_label: 2","The speaker is showing concern for the well-being of the listener, suggesting they take it easy and not force themselves to work if needed.",1,1,0,0,2
So once I felt like I really trust my dog when I could just let him off the leash and he would just follow me around. I feel like I could trust him then.,1,2,0.8,0.2,positive,this is a dummy text,0,2,0,"reason: The speaker is reflecting on a past experience where they felt a sense of trust with their dog, indicating a positive emotional state.
arousal: 0.2 (The speaker is not highly aroused, but there is a sense of calmness and contentment in the reflection.)
valence: 0.8 (The speaker's emotional tone is positive, as they associate the experience with feelings of trust.)
who: 0 (The speaker's main attention is on themselves and their experience with their dog.)
sentiment: positive
emotional_reaction: 0 (The speaker is not explicitly seeking an emotional response from the listener.)
interpretations: 0 (There is no expression of understanding or interpretation from the listener's perspective.)
explorations: 0 (There is no probing or questioning from the listener's perspective.)

classification_label: 0 

This conversation is classified as ""None (Label: 0)"" because it is a straightforward, fact-oriented utterance that does not seek or provide empathy. The speaker is simply sharing a personal reflection, and there is no indication that they are seeking emotional support or understanding from the listener.","The speaker is reflecting on a past experience where they felt a sense of trust with their dog, indicating a positive emotional state.",0,0,0,0,0
"Yes, he is a really really good dog. He's a good boy and I can trust that he behaves even though we sometimes have like many people going around there",0,2,1,0.1,positive,this is a dummy text,1,0,0,"reason: The speaker is expressing a positive sentiment about their dog, but is not explicitly seeking or providing empathy to another person. 
arousal: 0.1 (The speaker is slightly enthusiastic, but overall calm when talking about their dog.)
valence: 1 (The utterance has a very positive tone, focusing on the dog's good behavior.)
who: 2 (The main attention is on the dog.)
sentiment: positive
emotional_reaction: 0 (There is no explicit emotional response.)
interpretations: 0 (There is no expression of understanding.)
explorations: 0 (There is no interest or probing into the situation of another.)

classification_label: 0","The speaker is expressing a positive sentiment about their dog, but is not explicitly seeking or providing empathy to another person. ",2,0,0,0,0
So once I felt really really sad when my friends just cancelled my birthday dinner that they told me like a week before that that we will have it and then they just cancelled out of the blue.,1,1,,0.8,negative,this is a dummy text,0,2,0,"reason: The speaker is expressing a personal, vulnerable experience to elicit understanding and acknowledgment of their negative emotions.
arousal: 0.8 (The speaker is recalling a painful experience, but the intensity is not extremely high since it happened in the past.)
valence: -0.8 (The speaker is sharing a negative experience with a focus on sadness and disappointment.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"" to describe their feelings.)
sentiment: negative
emotional_reaction: 0 (This is the speaker's expression of their emotions, not an emotional reaction to someone else's situation.)
interpretations: 0 (The speaker is not demonstrating understanding of someone else's emotions, but rather seeking understanding for themselves.)
explorations: 0 (The speaker is not helping someone else explore their emotions, but rather sharing their own experience.)

classification_label: 1","The speaker is expressing a personal, vulnerable experience to elicit understanding and acknowledgment of their negative emotions.",0,0,0,0,1
"They said that they were all busy and they had something but I don't know, I think they just made an excuse there, which made me really sad.",0,1,,0.8,negative,this is a dummy text,0,0,0,"reason: The speaker expresses their feelings of sadness and shares their interpretation of a situation where they felt dismissed or rejected by others.
arousal: 0.8 (highly aroused due to expressed sadness)
valence: -0.8 (very negative, mentioning feeling ""really sad"")
who: 0 (main attention is on themselves, using ""I"" pronoun)
sentiment: negative
emotional_reaction: 0 (the speaker is expressing their emotions, but the conversation is a monologue)
interpretations: 0 (no demonstration of understanding from another person)
explorations: 0 (no interest or probing into the situation from another person)

classification_label: 1",The speaker expresses their feelings of sadness and shares their interpretation of a situation where they felt dismissed or rejected by others.,0,0,0,0,1
I recently went to the water park and it was like super super fun like I have never gone there and and well now I have and it's great,1,1,1,0.8,positive,this is a dummy text,0,2,0,"reason: The speaker is expressing their positive experience at the water park and is enthusiastic about sharing it.
arousal: 0.8 (The speaker is excited and energetic, but not extremely intense.)
valence: 1 (The speaker is sharing a very positive experience.)
who: 0 (The speaker is talking about themselves.)
sentiment: positive
emotional_reaction: 0 (There is no emotional reaction from another person.)
interpretations: 0 (There is no interpretation or understanding being demonstrated.)
explorations: 0 (There is no exploration or probing into the situation.)

classification_label: 0 

This conversation is classified as ""None (Label: 0)"" because the speaker is simply sharing a fun experience without expressing any need for empathy or understanding. The conversation is straightforward and fact-oriented, without any emotional appeal or expectation of emotional response.",The speaker is expressing their positive experience at the water park and is enthusiastic about sharing it.,0,0,0,0,0
"Oh, I went alone, which sometimes you would think it's like bad, but no, I had a really fun time.",0,1,0.8,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker is expressing a personal experience and emotions, indicating a desire to be heard and understood.
arousal: 0.5 (The speaker is expressing a positive experience, but with a hint of surprise, indicating moderate emotional intensity.)
valence: 0.8 (The speaker mentions having a ""fun time,"" indicating a generally positive emotional polarity.)
who: 0 (The speaker's main attention is on themselves, using the ""I"" pronoun.)
sentiment: positive (The speaker describes their experience as ""fun."")
emotional_reaction: 0 (There is no explicit emotional response or expression of empathy towards someone else.)
interpretations: 0 (There is no expression of understanding or interpretation of someone else's emotions.)
explorations: 0 (There is no interest or probing into someone else's situation or emotions.)

classification_label: 1 (Seeking Empathy)

Note that although the speaker is expressing a positive experience, they are still seeking empathy and understanding from the listener, as indicated by the phrase ""which sometimes you would think it's like bad."" This phrase suggests that the speaker is aware that others might have a different opinion or expectation, and they are seeking validation and understanding for their own experience.","The speaker is expressing a personal experience and emotions, indicating a desire to be heard and understood.",0,0,0,0,1
I was recently very afraid because I saw a huge spider just while I was taking a shower. like I was just there and suddenly opened my eyes and there was this huge spider and it moved so fast oh it was it was very scary,1,1,,0.8,negative,this is a dummy text,0,2,0,"reason: The speaker is describing a personal, frightening experience and expressing their emotions, indicating a need for understanding and acknowledgment.
arousal: 0.8 (The speaker is recalling a highly arousing event and using words like ""very afraid"" and ""very scary"" to describe their emotions.)
valence: -0.8 (The speaker's emotional tone is strongly negative due to the frightening experience.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"" to describe their experience.)
sentiment: negative
emotional_reaction: 0 (There is no explicit emotional response from the listener in this utterance.)
interpretations: 0 (There is no expression of understanding from the listener in this utterance.)
explorations: 0 (There is no interest or probing into the situation from the listener in this utterance.)

classification_label: 1","The speaker is describing a personal, frightening experience and expressing their emotions, indicating a need for understanding and acknowledgment.",0,0,0,0,1
yeah they're like very nasty and if they like bite you I heard some can actually kill you,0,0,,0.5,negative,this is a dummy text,0,0,0,"reason: The speaker is expressing concern and sharing information about a potentially threatening situation, but they are not explicitly asking to be heard or understood, nor are they acknowledging someone else's emotions.
arousal: 0.5 - The speaker seems to be somewhat alert and aware of the potential danger, but the tone is more cautionary than panicked.
valence: -0.8 - The speaker is discussing a negative topic (something that can be ""nasty"" and potentially deadly).
who: 2 - The main attention is on ""they"" (the subject of the conversation), referring to the potentially threatening entities.
sentiment: negative - The speaker is describing a negative situation.
emotional_reaction: 0 - There is no explicit emotional response or expression of empathy.
interpretations: 0 - There is no demonstration of understanding or interpretation of someone else's emotions.
explorations: 0 - There is no attempt to explore or understand someone else's emotions or situation.

classification_label: 0","The speaker is expressing concern and sharing information about a potentially threatening situation, but they are not explicitly asking to be heard or understood, nor are they acknowledging someone else's emotions.",2,0,0,0,0
"So, recently I lost my wallet and I didn't like expect to see it again. So it was very surprising that an old man contacted me that he found it on the street and he actually gave it to me. that is pretty impressive. I feel like I gained some faith in humanity.",1,1,1,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker is expressing surprise and gratitude towards the old man who returned their wallet, and is also sharing their positive feelings about regaining faith in humanity.
arousal: 0.5 (The speaker is expressing a moderate level of emotional intensity, but it's not extremely high.)
valence: 1 (The speaker is expressing a very positive emotional polarity.)
who: 0 (The speaker is mainly talking about themselves and their own feelings and experiences.)
sentiment: positive
emotional_reaction: 0 (The speaker does not explicitly express an emotional reaction towards someone else's emotions.)
interpretations: 0 (The speaker does not demonstrate understanding of someone else's emotions or situation.)
explorations: 0 (The speaker does not show interest in exploring someone else's emotions or situation.)

classification_label: 0 (None)","The speaker is expressing surprise and gratitude towards the old man who returned their wallet, and is also sharing their positive feelings about regaining faith in humanity.",0,0,0,0,0
"Yeah, that is amazing. That is something that I don't expect in other parts of the world, right? That is... Wow.",0,1,1,0.8,positive,this is a dummy text,0,0,0,"reason: The speaker expresses surprise and admiration for something, which indicates a positive emotional state. However, the conversation does not explicitly seek or provide empathy. The speaker is simply expressing their own feelings and thoughts.

arousal: 0.8 - The speaker's emotional intensity is high due to the use of words like ""amazing"" and ""Wow"".

valence: 1 - The speaker's emotional polarity is very positive, as indicated by the words ""amazing"" and ""Wow"".

who: 2 - The speaker's main attention is on the topic being discussed, rather than themselves or the person they're talking to.

sentiment: positive - The speaker's sentiment is positive, as they express admiration and surprise.

emotional_reaction: 0 - The speaker does not allude to any emotional reaction from the person they're talking to.

interpretations: 0 - The speaker does not demonstrate understanding of someone else's emotions or situation.

explorations: 0 - The speaker does not help someone else explore their emotions.

classification_label: 0 - This conversation is classified as ""None"" because it does not seek or provide empathy. The speaker is simply expressing their own feelings and thoughts about a topic.","The speaker expresses surprise and admiration for something, which indicates a positive emotional state. However, the conversation does not explicitly seek or provide empathy. The speaker is simply expressing their own feelings and thoughts.",2,0,0,0,0
"So I get actually kind of angry when I cannot leave work on time, when I have a lot of things to do and like my boss tells me to stay here and have to work, you know, that's really annoying.",1,1,,0.8,negative,this is a dummy text,0,2,0,"reason: The speaker expresses frustration and anger about not being able to leave work on time due to their boss's demands, indicating a need for their negative emotions to be acknowledged and understood.
arousal: 0.8 
valence: -0.8 
who: 0 
sentiment: negative
emotional_reaction: 0 
interpretations: 0 
explorations: 0 

classification_label: 1","The speaker expresses frustration and anger about not being able to leave work on time due to their boss's demands, indicating a need for their negative emotions to be acknowledged and understood.",0,0,0,0,1
"Yeah, right? It's like they don't understand that we actually have a life and things to do outside of work, right?",0,1,,0.8,negative,this is a dummy text,0,1,2,"reason: The speaker expresses frustration and seeks validation from the listener, indicating a desire to be heard and understood.
arousal: 0.8 (The speaker's tone is emotionally charged, but not extremely intense.)
valence: -0.6 (The speaker expresses a negative sentiment, but it's not extremely negative.)
who: 0 (The speaker's main attention is on themselves and their own experiences.)
sentiment: negative
emotional_reaction: 0 (There is no explicit emotional label, but the tone implies a negative emotional state.)
interpretations: 0 (There is no expression of understanding from the listener in this utterance.)
explorations: 0 (There is no interest or probing into the situation of another.)

classification_label: 1","The speaker expresses frustration and seeks validation from the listener, indicating a desire to be heard and understood.",0,0,0,0,1
"That sucks, honestly",0,0,,0.5,negative,this is a dummy text,1,0,0,"reason: The utterance acknowledges someone else's negative experience with the phrase ""That sucks"".
arousal: 0.5 (moderate emotional intensity, as the phrase acknowledges a negative situation but does not exhibit extreme emotion)
valence: -0.5 (moderately negative, reflecting the negative sentiment of the acknowledged situation)
who: 2 (main attention is on another person or topic, as the speaker is responding to someone else's experience)
sentiment: negative
emotional_reaction: 2 (strong emotional reaction, as the phrase explicitly acknowledges someone else's negative emotions)
interpretations: 1 (weak expression of understanding, as the phrase is a generic acknowledgment of someone else's negative experience)
explorations: 0 (no interest or probing into the situation of another, as the phrase is a simple acknowledgment without any follow-up questions)

classification_label: 2","The utterance acknowledges someone else's negative experience with the phrase ""That sucks"".",2,2,1,0,2
"So I saw someone outside just buy ice cream, but they pulled out like one of those packets and put mayo on it. They were eating that like right outside, like vanilla ice cream and mayo.",1,1,0,0,neutral,this is a dummy text,0,0,0,"reason: The speaker is simply stating a fact they observed without expressing any emotions or asking for understanding.
arousal: 0 (neutral, as there's no emotional intensity in the utterance)
valence: 0 (neutral, as the statement doesn't convey a positive or negative emotion)
who: 2 (The person's main attention is on another person or topic, specifically the person eating ice cream with mayo)
sentiment: neutral (There's neither positive nor negative sentiment in the statement)
emotional_reaction: 0 (There's no emotional expressiveness or empathy response)
interpretations: 0 (There's no expression of understanding or interpretation of someone else's emotions)
explorations: 0 (There's no interest or probing into someone else's situation or emotions)

classification_label: 0",The speaker is simply stating a fact they observed without expressing any emotions or asking for understanding.,2,0,0,0,0
I have no idea how they ended up like doing that like there's a point where sweet and sour is just no excuse you know,0,1,,0.5,negative,this is a dummy text,0,0,0,"reason: The speaker expresses frustration and disappointment, seeking acknowledgment of their emotions.
arousal: 0.5 (moderate emotional intensity, indicated by the speaker's tone and language)
valence: -0.5 (negative emotional polarity, as the speaker is expressing frustration and disappointment)
who: 2 (the speaker's main attention is on another person or topic, specifically the people who ""ended up like that"")
sentiment: negative
emotional_reaction: 0 (the speaker does not explicitly express an emotional response, but their tone and language imply a negative emotional state)
interpretations: 0 (the speaker does not demonstrate understanding of another person's emotions or experiences)
explorations: 0 (the speaker does not show interest in exploring another person's emotions or situation)

classification_label: 1 (Seeking Empathy)","The speaker expresses frustration and disappointment, seeking acknowledgment of their emotions.",2,0,0,0,1
"So I'm really looking forward to having a trip overseas. I've been looking forward to this for a while and now that it's a month away I feel like it's already here, you know?",1,1,1,0.8,positive,this is a dummy text,0,2,0,"reason: The speaker expresses enthusiasm and anticipation for an upcoming trip, seeking understanding and acknowledgment of their positive emotions.
arousal: 0.8 (The speaker is excited and looking forward to the trip, indicating a high level of emotional intensity.)
valence: 1 (The utterance has a very positive tone, focusing on the speaker's eagerness for the trip.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"" to express their feelings.)
sentiment: positive
emotional_reaction: 0 (The speaker does not elicit an emotional response from the listener.)
interpretations: 0 (The speaker does not demonstrate an understanding of someone else's emotions or situation.)
explorations: 0 (The speaker does not explore or ask questions about someone else's emotions or situation.)

classification_label: 1","The speaker expresses enthusiasm and anticipation for an upcoming trip, seeking understanding and acknowledgment of their positive emotions.",0,0,0,0,1
"I'm going to take a trip to Pakistan. I'm going to see a very different culture from mine. And I won that in a contest, so I feel like I'm very blessed.",0,1,1,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker is expressing their positive emotions and is sharing their exciting experience with others, but is not explicitly seeking emotional support or understanding from the listener.
arousal: 0.5 (The speaker is excited and happy about the trip, indicating a moderate level of emotional intensity.)
valence: 1 (The speaker is expressing positive emotions, feeling ""blessed"" about winning the contest.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"".)
sentiment: positive (The speaker is expressing happiness and excitement about the trip.)
emotional_reaction: 0 (The speaker is not expressing an emotional reaction to someone else's situation, but rather sharing their own emotions.)
interpretations: 0 (There is no expression of understanding or interpretation of someone else's emotions or situation.)
explorations: 0 (There is no interest or probing into someone else's situation or emotions.)

classification_label: 0 (None)","The speaker is expressing their positive emotions and is sharing their exciting experience with others, but is not explicitly seeking emotional support or understanding from the listener.",0,0,0,0,0
So I used to live near a place that had like a lot of rich people properties. Like people with jet skis and all-terrain vehicles and all of that stuff. And it made me feel like really sad that I could never afford that kind of stuff and people just like use them regularly it was kind of depressing,1,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The speaker expresses feelings of sadness and depression due to financial struggles and the comparison to wealthy neighbors.
arousal: 0.5 (The speaker is somewhat emotional but does not display extreme intensity)
valence: -0.75 (The speaker expresses negative emotions, but there is a hint of neutral reflection)
who: 0 (The speaker's main attention is on themselves)
sentiment: negative
emotional_reaction: 0 (There's no explicit emotional response from another person)
interpretations: 0 (There's no expression of understanding from another person)
explorations: 0 (There's no interest or probing into the situation from another person)

classification_label: 1",The speaker expresses feelings of sadness and depression due to financial struggles and the comparison to wealthy neighbors.,0,0,0,0,1
At some point I just made peace with it and just realized that some other people are having like better lives thanks to chance. But yeah it still bothered me sometimes.,0,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The speaker is expressing their personal struggle to come to terms with the fact that others have better lives due to chance. They mention that it ""still bothered"" them, indicating a desire for understanding and acknowledgment of their negative emotions.
arousal: 0.5 (The speaker is not extremely emotional, but they do express some emotional intensity when discussing their feelings.)
valence: -0.5 (The speaker's emotions are mostly negative, as they discuss being bothered by the fact that others have better lives.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"" to describe their feelings and experiences.)
sentiment: negative (The speaker's sentiment is negative, as they express frustration and bother about their situation.)
emotional_reaction: 0 (There is no explicit emotional response from the speaker, as they are not responding to someone else's emotions.)
interpretations: 0 (There is no expression of understanding or interpretation from the speaker, as they are not responding to someone else's emotions or situation.)
explorations: 0 (There is no interest or probing into someone else's situation, as the speaker is focused on their own emotions and experiences.)

classification_label: 1","The speaker is expressing their personal struggle to come to terms with the fact that others have better lives due to chance. They mention that it ""still bothered"" them, indicating a desire for understanding and acknowledgment of their negative emotions.",0,0,0,0,1
"Yeah, we just have to keep on keeping on and I guess... do the best with what we have, right?",0,1,0.2,0.2,neutral,this is a dummy text,0,0,0,"reason: The speaker seems to be expressing a sense of resignation and acceptance, but also seeking acknowledgment and validation from the listener. 
arousal: 0.2 (The speaker is slightly more calm than average but still slightly more emotional than completely calm.)
valence: 0.2 (The speaker is slightly more positive than average but still generally neutral.)
who: 0 (The speaker is focusing on themselves, using the pronoun ""we"", which may include the listener but still emphasizes the speaker's perspective.)
sentiment: neutral (The speaker's sentiment is neither strongly positive nor negative.)
emotional_reaction: 0 (The speaker does not explicitly express emotions, but the tone suggests a sense of resignation and hope.)
interpretations: 0 (The speaker does not explicitly demonstrate understanding or inference about the listener's emotions or situation.)
explorations: 0 (The speaker does not explicitly ask questions or probe the listener's situation or emotions.)

classification_label: 1","The speaker seems to be expressing a sense of resignation and acceptance, but also seeking acknowledgment and validation from the listener. ",0,0,0,0,1
So once I was in my house and there came a really really big spider out of the ceiling and I didn't want to kill it so I just thrust it to like for it to fall on my hand and then and just went to the window and threw it away.,1,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The speaker is describing a personal, emotional experience with a spider, expressing a mix of fear and compassion.
arousal: 0.5 (The speaker seems to be recalling a moderately intense emotional experience.)
valence: -0.5 (The speaker expresses a negative feeling towards the spider, but also a sense of compassion.)
who: 0 (The speaker is talking about their own experience.)
sentiment: negative (The speaker describes a frightening experience.)
emotional_reaction: 0 (There is no explicit emotional reaction from the speaker or anyone else in the conversation.)
interpretations: 0 (There is no expression of understanding from someone else in the conversation.)
explorations: 0 (There is no interest or probing into the situation from someone else in the conversation.)

classification_label: 1","The speaker is describing a personal, emotional experience with a spider, expressing a mix of fear and compassion.",0,0,0,0,1
"I didn't know, actually, but I figured that if it continued to go down into the bottom of my hand, that it would be fine.",0,0,0,0.1,neutral,this is a dummy text,0,0,0,"reason: The speaker is explaining their thought process behind an action, without explicitly seeking to be heard or understood, or providing emotional support to someone else.
arousal: 0.1 (The speaker seems calm and matter-of-fact, but slightly uncertain, as indicated by ""I didn't know, actually"".)
valence: 0 (The speaker's emotional tone is neutral, neither clearly positive nor negative.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"".)
sentiment: neutral (The speaker's sentiment is neutral, without any strong emotions expressed.)
emotional_reaction: 0 (The speaker does not allude to any emotion in their explanation.)
interpretations: 0 (The speaker does not demonstrate understanding of someone else's emotions or situation.)
explorations: 0 (The speaker does not help someone else explore their emotions or situation.)

classification_label: 0","The speaker is explaining their thought process behind an action, without explicitly seeking to be heard or understood, or providing emotional support to someone else.",0,0,0,0,0
"Yeah, but they're animals. They're not going to hurt me, I think. I mean, some of them have venom and stuff.",0,0,0.1,0.2,neutral,this is a dummy text,0,0,0,"reason: The speaker downplays the potential danger of animals with venom, which might be a coping mechanism or an attempt to rationalize their situation.
arousal: 0.2 (the speaker is slightly calm but acknowledges potential danger)
valence: 0.1 (slightly positive, as the speaker is trying to reassure themselves)
who: 0 (the speaker is talking about their own concerns and thoughts)
sentiment: neutral
emotional_reaction: 0 (no explicit emotional label or expression)
interpretations: 0 (no expression of understanding or acknowledgment of emotions)
explorations: 0 (no interest or probing into the situation of another)

classification_label: 0","The speaker downplays the potential danger of animals with venom, which might be a coping mechanism or an attempt to rationalize their situation.",0,0,0,0,0
So the other day I was really afraid because I think I saw someone die. There was someone that was going down the stairs at one of the stations and he fell and I thought he was going to be okay but he wasn't moving and there was blood and stuff. I didn't stay there but it was a very frightening experience.,1,1,,1,negative,this is a dummy text,0,2,0,"reason: The speaker is describing a personal, frightening experience and expressing their emotions, indicating a need for their feelings to be acknowledged and understood.
arousal: 1 (highly aroused, given the intense description of the event)
valence: -1 (very negative, due to the mention of fear, blood, and a potential death)
who: 0 (the person's main attention is on themselves, using the pronoun ""I"")
sentiment: negative
emotional_reaction: 0 (no explicit emotional response from the listener is mentioned)
interpretations: 0 (no expression of understanding from the listener is mentioned)
explorations: 0 (no interest or probing into the situation from the listener is mentioned)

classification_label: 1","The speaker is describing a personal, frightening experience and expressing their emotions, indicating a need for their feelings to be acknowledged and understood.",0,0,0,0,1
"Yeah, I'm fine now. A lot of people just congregated around and then like the police came and they like carted off the area and stuff. But oh man, that was really terrifying at the moment.",0,1,,0.5,negative,this is a dummy text,0,0,0,"reason: The speaker is describing a past, terrifying experience but seems to be seeking acknowledgment of their feelings and the intensity of the situation.
arousal: 0.5 (The speaker was terrified at the moment but seems to be calm now.)
valence: -0.2 (The speaker mentions a negative experience but seems to be fine now.)
who: 0 (The person's main attention is on themselves.)
sentiment: negative (Although the speaker mentions they are fine now, the overall sentiment of the utterance is about a negative experience.)
emotional_reaction: 1 (The speaker describes a terrifying experience, but the description is not very expressive.)
interpretations: 0 (There is no explicit interpretation or understanding of the speaker's feelings.)
explorations: 0 (There is no probing into the situation or the speaker's emotions.)

classification_label: 1 (Seeking Empathy)","The speaker is describing a past, terrifying experience but seems to be seeking acknowledgment of their feelings and the intensity of the situation.",0,1,0,0,1
"So I don't really trust those dating apps and stuff, so I recently had the help of a friend to set me up on a blind date and it really went well, I had a lot of fun and it shows that sometimes like going the traditional route is better than using all that fancy technology",1,1,1,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker is sharing a personal experience and expressing a positive sentiment about a blind date, but not explicitly seeking emotional support or understanding from the listener.
arousal: 0.5 (The speaker is excited and had a lot of fun, but the emotional intensity is not extremely high)
valence: 1 (The speaker had a very positive experience)
who: 0 (The speaker's main attention is on themselves, using the ""I"" pronoun)
sentiment: positive
emotional_reaction: 0 (The speaker does not explicitly express an emotional response to someone else's situation)
interpretations: 0 (The speaker does not demonstrate understanding of someone else's emotions or experiences)
explorations: 0 (The speaker does not help someone else explore their emotions or situation)

classification_label: 0 (None)","The speaker is sharing a personal experience and expressing a positive sentiment about a blind date, but not explicitly seeking emotional support or understanding from the listener.",0,0,0,0,0
oh we went to an amusement park and then we went to watch a movie and we ended up like with a really not that fancy dinner but it was like a really good dinner you know and we ended up talking for hours and it went it went really well. I'm really glad that I decided to go with that experience.,0,1,0.8,0.5,positive,this is a dummy text,1,2,0,"reason: The speaker is sharing a positive experience and expressing gratitude for deciding to go with that experience, indicating a desire to be heard and understood.
arousal: 0.5 (the speaker is enthusiastic and excited when sharing the experience, but not extremely aroused)
valence: 0.8 (the overall emotional tone is positive, with a sense of happiness and satisfaction)
who: 0 (the speaker's main attention is on themselves and their experience)
sentiment: positive
emotional_reaction: 0 (there is no explicit emotional response from another person)
interpretations: 0 (there is no expression of understanding from another person)
explorations: 0 (there is no interest or probing into the situation from another person)

classification_label: 1 (Seeking Empathy)","The speaker is sharing a positive experience and expressing gratitude for deciding to go with that experience, indicating a desire to be heard and understood.",0,0,0,0,1
"Yeah, I've had ones that haven't gone that well, but it's really refreshing to have a different experience in that field.",0,0,0.6,0.2,positive,this is a dummy text,0,2,0,"reason: The speaker is sharing a personal experience and expressing a positive emotion, but not explicitly seeking understanding or acknowledgment from the listener.
arousal: 0.2 (The speaker is expressing a mildly positive emotional state, but not intensely emotional.)
valence: 0.6 (The speaker is expressing a positive sentiment, but also mentioning a negative experience.)
who: 0 (The speaker's main attention is on themselves, using the pronoun ""I"".)
sentiment: positive (The speaker is expressing a positive sentiment overall.)
emotional_reaction: 1 (The speaker is expressing a weak emotional response, but not explicitly stating an emotion.)
interpretations: 0 (The speaker is not demonstrating understanding of someone else's emotions or experience.)
explorations: 0 (The speaker is not helping someone else explore their emotions.)

classification_label: 0","The speaker is sharing a personal experience and expressing a positive emotion, but not explicitly seeking understanding or acknowledgment from the listener.",0,1,0,0,0
I have a presentation right now at work and I have been doing my best to like get everything right and everything and instead of being nervous I'm really looking forward to it because I know I will like completely ace it you know? Do a really really good job there.,1,1,0.8,0.5,positive,this is a dummy text,0,1,0,"reason: The speaker is expressing confidence and positivity about an upcoming presentation, and is sharing their feelings and expectations with the listener. 
arousal: 0.5 (The speaker is excited but not extremely anxious or calm)
valence: 0.8 (The speaker's tone is very positive, with a sense of anticipation and confidence)
who: 0 (The speaker is mainly talking about themselves and their own feelings)
sentiment: positive
emotional_reaction: 0 (The speaker is not explicitly asking for emotional support or validation)
interpretations: 0 (There is no expression of understanding or acknowledgment from the listener in this utterance)
explorations: 0 (There are no questions or probes into the situation from the listener)

classification_label: 1","The speaker is expressing confidence and positivity about an upcoming presentation, and is sharing their feelings and expectations with the listener. ",0,0,0,0,1
"Yeah, I'm usually on the same boat, but right now I feel like I have gotten everything ready and I've done my research and everything is like really solid. So, um, like, surprisingly, I'm really looking forward to it. And I hope that at the end I will be doing, like, even better. I'll be happy. So, yeah, that's, like you said, it's really weird, but it's really great.",0,0,1,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker expresses their surprise and positivity about an upcoming event, sharing their feelings and expectations with the person they're talking to.
arousal: 0.5 (The speaker is moderately excited and optimistic.)
valence: 1 (The speaker expresses very positive emotions.)
who: 0 (The speaker's main attention is on themselves, using ""I"" pronouns.)
sentiment: positive
emotional_reaction: 1 (The speaker's emotional expressiveness is weak, as they don't explicitly label their emotions, but their tone is positive and enthusiastic.)
interpretations: 0 (The speaker doesn't demonstrate understanding of someone else's emotions or situation.)
explorations: 0 (The speaker doesn't help someone else explore their emotions or situation.)

classification_label: 1 (Seeking Empathy)","The speaker expresses their surprise and positivity about an upcoming event, sharing their feelings and expectations with the person they're talking to.",0,1,0,0,1
