text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
"Yeah, I've actually been playing for a while now. and with the same group I changed groups a few times but yeah like I always get excited when we're going to play another session",0,0,0.8,0.5,positive,this is a dummy text,0,2,0,"reason: The utterance expresses excitement about playing with a group, indicating positive emotions and a personal experience. The speaker is focused on themselves and their feelings towards the activity of playing with a group. There is no indication that the speaker is seeking empathy or that the utterance is directed at providing empathy to someone else. Rather, it's more of a straightforward expression of personal enjoyment and experience.

arousal: 0.5 (The speaker shows excitement, indicating moderate arousal.)
valence: 0.8 (The speaker is expressing positive emotions about playing and getting excited.)
who: 0 (The focus is on the speaker themselves and their experiences.)
sentiment: positive (The sentiment is positive due to the excitement about playing.)
emotional_reaction: 1 (There is a weak emotional reaction as the speaker mentions getting excited.)
interpretations: 0 (There is no expression of understanding towards another person.)
explorations: 0 (There is no exploration or probing into another person's emotions or situation.)

classification_label: 0 (None)","The utterance expresses excitement about playing with a group, indicating positive emotions and a personal experience. The speaker is focused on themselves and their feelings towards the activity of playing with a group. There is no indication that the speaker is seeking empathy or that the utterance is directed at providing empathy to someone else. Rather, it's more of a straightforward expression of personal enjoyment and experience.",0,1,0,0,0
Once I was having dinner and it was like a really good Italian place and I was having the time of my life eating stuff and suddenly I opened a ravioli and there was like a huge hair baked into it that's like super super gross and it kind of ruined the evening for me it was like,1,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The utterance is a personal recollection of an experience that involved a shift from a positive to a negative emotion (enjoying dinner to finding a hair in the food). The speaker is sharing this story, potentially seeking empathy by wanting the negative feeling of having the evening ruined to be recognized. 

arousal: 0.5 (The speaker is describing an experience with some emotional intensity, especially when reacting to the ""super super gross"" aspect)

valence: -0.5 (The experience starts positively but turns negative due to the incident with the ravioli)

who: 0 (The focus is on the speaker's own experience using ""I"")

sentiment: negative (The overall sentiment is negative due to the unpleasant discovery that ruined the evening)

emotional_reaction: 1 (The speaker expresses a weak emotional reaction, indicating the evening was ruined)

interpretations: 0 (There is no evidence in the utterance that the speaker is demonstrating understanding towards another person's feelings)

explorations: 0 (There is no evidence of the speaker probing or exploring another person's emotions or situation)

classification_label: 1 (Seeking Empathy)","The utterance is a personal recollection of an experience that involved a shift from a positive to a negative emotion (enjoying dinner to finding a hair in the food). The speaker is sharing this story, potentially seeking empathy by wanting the negative feeling of having the evening ruined to be recognized. ",0,1,0,0,1
yeah I did end up complaining actually the manager wasn't that helpful they were also telling me that I had was trying to scam the restaurant which made me more mad because I think that they were trying to cover for the for the cook who did that and it just kind of ruined the reputation of that restaurant for me,0,1,,0.7,negative,this is a dummy text,0,2,0,"reason: The speaker is expressing their frustration and dissatisfaction with a situation where they felt wronged by a manager at a restaurant. This indicates a desire to have their negative feelings recognized and understood, which aligns with seeking empathy.

arousal: 0.7 (The speaker shows an emotional intensity, especially when describing their anger and disappointment.)

valence: -0.8 (The emotional polarity is quite negative due to the negative experience and feelings of being accused wrongly.)

who: 0 (The main attention is on themselves, as indicated by the use of ""I"" and discussing their own feelings and experiences.)

sentiment: negative (The overall sentiment of the utterance is negative due to the dissatisfaction and anger expressed.)

emotional_reaction: 1 (There is a weak emotional reaction, as the speaker does not use explicit emotional labels but shows frustration and anger.)

interpretations: 0 (There is no expression of understanding or inference about the situation from another’s perspective.)

explorations: 0 (There is no interest or probing into the situation by another person in this utterance.)

classification_label: 1 (Seeking Empathy)","The speaker is expressing their frustration and dissatisfaction with a situation where they felt wronged by a manager at a restaurant. This indicates a desire to have their negative feelings recognized and understood, which aligns with seeking empathy.",0,1,0,0,1
I think it's more like a tactic. I don't think it's like that common that people scam and I think that's really really bad behavior on the part of the of the restaurants because even if someone is trying to scam like the restaurant it's still like something that they should take into account and I don't think you can fake a hair inside of the food,0,0,,0.2,negative,this is a dummy text,0,0,0,"reason: The speaker is expressing their opinion about a scenario involving restaurants and potential scams. The focus is on the behavior of restaurants and the improbability of faking certain events like finding hair in food. The speaker does not explicitly seek understanding or provide understanding of emotions; instead, they offer a critique of actions and behaviors.

arousal: 0.2 (The emotional intensity is mild, as the speaker is calmly expressing an opinion rather than showing high arousal.)

valence: -0.3 (The emotional polarity is slightly negative, as the speaker criticizes certain behaviors as ""really really bad."")

who: 2 (The main attention is on another topic, specifically the behavior of restaurants and the concept of scams.)

sentiment: negative (The overall sentiment is negative due to the critical view of the restaurant's behavior.)

emotional_reaction: 0 (The utterance does not allude to any emotion. It is more of an opinion or critique.)

interpretations: 0 (There is no expression of understanding of another's feelings or situation.)

explorations: 0 (There is no probing or exploring of emotions or situations of another person.)

classification_label: 0","The speaker is expressing their opinion about a scenario involving restaurants and potential scams. The focus is on the behavior of restaurants and the improbability of faking certain events like finding hair in food. The speaker does not explicitly seek understanding or provide understanding of emotions; instead, they offer a critique of actions and behaviors.",2,0,0,0,0
so this is going to sound really crazy but I think I may have actually seen a ghost the other night like I was walking and it was the middle of the night and it was in the countryside so there was no one around and I was feeling pretty nervous you know it's dangerous and stuff but then I saw two little lights like the reflections from eyes and I thought it was a dog or something but I shine my flashlight over there and then I see that the two dots like stand straight up and I just I was so terrified I ran all the way back home.,1,1,,0.8,negative,this is a dummy text,0,2,0,"reason: The utterance involves the speaker sharing a personal experience that was emotionally intense (fear-related). The speaker is describing their feelings and the situation in detail, which suggests a possible seeking for empathy, as they might want someone to acknowledge the fear they experienced.
arousal: 0.8
valence: -0.8
who: 0
sentiment: negative
emotional_reaction: 2
interpretations: 0
explorations: 0

classification_label: 1","The utterance involves the speaker sharing a personal experience that was emotionally intense (fear-related). The speaker is describing their feelings and the situation in detail, which suggests a possible seeking for empathy, as they might want someone to acknowledge the fear they experienced.",0,2,0,0,1
"Look, I don't know, but I feel like it might have been something weird. I found it like super, super scary. So maybe it was someone, even if it was someone, that's still pretty scary that they were hanging out in the middle of the night in a road like a countryside road I still think that's pretty scary but I don't know there are so many things that you can't explain",0,1,,0.8,negative,this is a dummy text,0,0,0,"reason: The utterance expresses the speaker's personal feelings of fear and confusion about an unexplained event. The speaker is focusing on their own experience and emotions (""I feel like it might have been something weird,"" ""I found it super, super scary""). The utterance does not indicate that the speaker is seeking empathy from a listener; instead, it appears to be more of a self-reflective expression of their own emotions. There is no indication that the listener is providing empathy either.

arousal: 0.8 (The speaker shows high emotional intensity, characterized by repeated emphasis on being ""super, super scary."")

valence: -0.7 (The emotional polarity is quite negative due to the fear and uncertainty expressed.)

who: 0 (The focus is on the speaker's own experience and feelings, using ""I"" throughout.)

sentiment: negative (The overall sentiment is negative due to the expression of fear and uncertainty.)

emotional_reaction: 2 (The speaker explicitly expresses their emotions, describing the situation as ""super, super scary."")

interpretations: 0 (There is no indication that the speaker is interpreting someone else's emotions or demonstrating understanding of another's feelings.)

explorations: 0 (The speaker does not ask questions or show interest in exploring someone else's emotions or situation.)

classification_label: 0","The utterance expresses the speaker's personal feelings of fear and confusion about an unexplained event. The speaker is focusing on their own experience and emotions (""I feel like it might have been something weird,"" ""I found it super, super scary""). The utterance does not indicate that the speaker is seeking empathy from a listener; instead, it appears to be more of a self-reflective expression of their own emotions. There is no indication that the listener is providing empathy either.",0,2,0,0,0
I'm okay now but I went straight home running made it home like I was sweating it was like super weird experience and I couldn't sleep at all after that now I'm doing okay but I try to about it avoid that road,0,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The speaker is narrating a personal experience that was intense and unusual, suggesting a need for acknowledgment of the experience. The speaker mentions feeling ""super weird"" and having difficulty sleeping, which indicates an emotional impact.

arousal: 0.5 (The speaker describes an event that caused heightened emotional intensity, evidenced by running and sweating.)

valence: -0.5 (The experience described seems to have negative connotations, as it was unsettling enough to prevent sleep.)

who: 0 (The focus is on the speaker's own experience, using ""I"" pronouns.)

sentiment: negative (The sentiment is negative due to the description of the weird and unsettling experience.)

emotional_reaction: 1 (There is a weak allusion to emotion with the description of the experience as ""super weird."")

interpretations: 0 (There is no expression of understanding or interpretation from another person in the utterance.)

explorations: 0 (There is no probing or exploration of emotions by another person in the utterance.)

classification_label: 1 (Seeking Empathy)","The speaker is narrating a personal experience that was intense and unusual, suggesting a need for acknowledgment of the experience. The speaker mentions feeling ""super weird"" and having difficulty sleeping, which indicates an emotional impact.",0,1,0,0,1
"The thing that made me angry last weekend that I was furious was that I got a flat tire in the middle of the road. I was driving back home from a night out and suddenly I realized that my tire is flat so I pulled over to the side of the road and I realized that there was like a spike, like a railroad spike inside of my tire. So someone left that outside on the road and now I have to pay like a lot of money to get a new tire.",1,1,,0.8,negative,this is a dummy text,0,2,0,"reason: This utterance is primarily focused on the speaker's own experience and emotions related to an incident that made them angry. They are sharing their frustration and the negative impact of the situation on them.

arousal: 0.8 (The speaker expresses high emotional intensity and frustration about the incident.)

valence: -0.7 (The speaker's emotions are negative due to the situation with the flat tire.)

who: 0 (The speaker's main attention is on themselves, using ""I"" pronouns throughout the utterance.)

sentiment: negative (The overall sentiment is negative due to the frustration and anger expressed by the speaker.)

emotional_reaction: 2 (The speaker explicitly describes their emotional reaction, stating they were ""furious."")

interpretations: 0 (There is no expression of understanding or interpretation from another party, as this is a personal narrative.)

explorations: 0 (There is no probing or exploration of emotions by another party, as this is a standalone utterance by the speaker.)

classification_label: 1 (Seeking Empathy) - The speaker is sharing their negative experience and emotions, likely seeking acknowledgment and understanding of their frustration.",This utterance is primarily focused on the speaker's own experience and emotions related to an incident that made them angry. They are sharing their frustration and the negative impact of the situation on them.,0,2,0,0,1
"I mean maybe, I don't know. But I feel like there are better methods to confront that conflict than just to start damaging other people's property especially something that is as expensive as a car tire you know i feel like if they would confront me directly and tell me that they have a problem with me i feel like we could do something about it",0,1,,0.5,negative,this is a dummy text,0,0,0,"To classify the given utterance into one of the specified empathy categories, let's analyze the provided features:

- **Arousal**: The speaker seems to express mild frustration or agitation about the situation, possibly indicating a moderate level of arousal, such as 0.5.
- **Valence**: The overall tone of the utterance is somewhat negative due to the conflict and property damage, suggesting a negative valence, around -0.3.
- **Who**: The speaker focuses on their own perspective and feelings, using the pronoun ""I,"" so the focus is on themselves (0).
- **Sentiment**: The sentiment leans towards negative, given the context of conflict and property damage.
- **Emotional Reactions**: The speaker expresses a sense of frustration and preference for direct communication, but does not explicitly describe their emotions, suggesting a weak emotional reaction (1).
- **Interpretations**: The speaker hints at understanding the situation by suggesting alternative methods for conflict resolution, but does not delve into specific interpretations, indicating a weak level (1).
- **Explorations**: The speaker does not ask questions or explore the emotions of others, focusing instead on their own viewpoint, resulting in no exploration (0).

Based on this analysis, the utterance does not explicitly seek empathy, as the speaker is primarily expressing their own viewpoint on the conflict rather than seeking understanding or acknowledgment of their emotions. Thus, the most appropriate classification is ""None.""

reason: The speaker primarily expresses their own feelings and viewpoint on conflict resolution without explicitly seeking empathy or understanding from others.
arousal: 0.5
valence: -0.3
who: 0
sentiment: negative
emotional_reaction: 1
interpretations: 1
explorations: 0

classification_label: 0",The speaker primarily expresses their own feelings and viewpoint on conflict resolution without explicitly seeking empathy or understanding from others.,0,1,1,0,0
"that's what I'm saying, they could have actually killed me and thankfully there was no traffic or anything but yeah, that's really something that makes me furious like, actually furious",0,1,,,,this is a dummy text,0,2,0,"Reason: The utterance reflects a strong emotional expression where the speaker is sharing a personal experience involving significant danger and expressing intense anger. This suggests a need for empathy recognition of the speaker’s negative feelings and the serious nature of the event.

Arousal: 1 (highly aroused, indicated by intense emotional language such as ""furious"").

Valence: -1 (very negative, as the speaker is expressing anger and frustration over a dangerous situation).

Who: 0 (the speaker’s main attention is on themselves, indicated by the use of ""I"" and ""me"").

Sentiment: negative (the utterance expresses negative sentiment due to the dangerous situation described and the speaker's anger).

Emotional_reaction: 2 (strong, as the speaker explicitly states their emotional response, feeling ""furious"").

Interpretations: 0 (no expression of understanding or interpretation from someone who could provide empathy, as the utterance is purely self-focused).

Explorations: 0 (no probing or exploration into the situation by another person, as this is a self-contained statement).

Classification_label: 1 (Seeking Empathy)",,,,,,
"A friend of mine, one of my best friends actually, just left her job. I feel like it was out of the blue. But then I heard from her that she's actually starting her nursing career. So she's going to change her entire career from finance to nursing. and I think that's great. I trust that she will do her best and I trust that she will have a great career.",1,1,0.8,0.5,positive,this is a dummy text,0,1,0,"reason: The utterance discusses the speaker's friend's career change, expressing positive emotions and trust in the friend's future success. It does not explicitly seek empathy or provide empathic responses to someone else.
arousal: 0.5 (Moderate emotional intensity, expressing excitement about the friend's decision)
valence: 0.8 (Positive emotional polarity, indicating happiness and support for the friend's decision)
who: 2 (The focus is on another person, specifically the friend's career change)
sentiment: positive (The overall sentiment is positive, expressing support and optimism)
emotional_reaction: 1 (Weak emotional expressiveness, showing approval and support)
interpretations: 0 (No expression of understanding beyond the speaker's perspective)
explorations: 0 (No probing into the friend's emotions or situation)

classification_label: 0","The utterance discusses the speaker's friend's career change, expressing positive emotions and trust in the friend's future success. It does not explicitly seek empathy or provide empathic responses to someone else.",2,1,0,0,0
Yeah I mean she it has to be difficult to just like change your career like that for something completely different but I also think that it's great that she's doing something that will actually help people and I trust that with her personality and her drive she will she will do great.,0,0,0.5,0.3,positive,this is a dummy text,1,1,0,"reason: The utterance demonstrates understanding of the challenges faced by another person (changing career) and expresses positive sentiment about the person's abilities and the impact of their new career. It acknowledges the difficulty while also providing encouragement and support, indicating an empathetic response.

arousal: 0.3
valence: 0.5
who: 2
sentiment: positive
emotional_reaction: 2
interpretations: 1
explorations: 0

classification_label: 2 (Providing Empathy)","The utterance demonstrates understanding of the challenges faced by another person (changing career) and expresses positive sentiment about the person's abilities and the impact of their new career. It acknowledges the difficulty while also providing encouragement and support, indicating an empathetic response.",2,2,1,0,2
Yeah she told me that she always dreamed of working in like medicine and stuff like that and now that she actually has a shot in nursing school I think well she should take that route and follow her dreams,0,0,0.5,0.5,positive,this is a dummy text,0,2,0,"reason: The utterance is focused on expressing understanding and support for another person's aspirations and potential career path. The speaker is acknowledging the dreams of someone else and encouraging them to pursue them, which aligns with providing empathy. 

arousal: 0.5 (The speaker shows a moderate level of emotional intensity in supporting someone else's dreams).

valence: 0.5 (The speaker expresses a positive sentiment towards the subject's opportunity and dreams).

who: 2 (The focus is on another person, specifically the person with the dreams of working in medicine).

sentiment: positive (The sentiment is positive as the speaker is supportive and encouraging).

emotional_reaction: 1 (Weak emotional expressiveness; the speaker shows support but without explicit emotional language).

interpretations: 1 (Weak interpretation; the speaker acknowledges the person's dreams but doesn't delve deeply into understanding their emotions).

explorations: 0 (The speaker does not explore or probe further into the person's emotions or situation).

classification_label: 2 (Providing Empathy)","The utterance is focused on expressing understanding and support for another person's aspirations and potential career path. The speaker is acknowledging the dreams of someone else and encouraging them to pursue them, which aligns with providing empathy. ",2,1,1,0,2
"So, I feel like so happy right now, because my sister has finally, finally finished college. And it took her like 6 years or something like that. So she changed her major a couple times, but now that she finally is out of college I’m overjoyed",1,1,0.9,0.8,positive,this is a dummy text,0,2,0,"reason: The utterance expresses a desire to share a positive emotional experience and have it understood and vicariously shared by others, indicative of seeking empathy.
arousal: 0.8 (The speaker expresses high emotional intensity, as indicated by terms like ""so happy"" and ""overjoyed."")
valence: 0.9 (The speaker's emotions are very positive, celebrating a significant achievement.)
who: 0 (The speaker's main attention is on their own feelings and their sister's accomplishment.)
sentiment: positive (The overall sentiment is positive due to the happiness and celebration of the sister's college completion.)
emotional_reaction: 2 (The speaker explicitly states their emotional response, feeling ""so happy"" and ""overjoyed."")
interpretations: 0 (There is no expression of understanding from another party in the utterance.)
explorations: 0 (There is no probing or questioning of emotions from another party in the utterance.)

classification_label: 1","The utterance expresses a desire to share a positive emotional experience and have it understood and vicariously shared by others, indicative of seeking empathy.",0,2,0,0,1
"It was my sister actually. Yeah, so I'm really glad that's done and now that she can actually take part in the working world you know do you have any experience like that?",0,1,0.8,0.5,positive,this is a dummy text,2,2,2,"reason: The utterance includes elements of both sharing a positive experience and involving the conversation partner by asking about their experiences. The speaker shares a personal experience related to their sister and expresses relief and happiness that the sister can now participate in the working world. This indicates a positive valence and some arousal. The question at the end, ""do you have any experience like that?"" shows an interest in the conversation partner's experiences, which aligns with seeking to understand or share a similar experience.

arousal: 0.5 (The speaker expresses a moderate level of emotional intensity, indicating relief and happiness.)

valence: 0.8 (The sentiment of the utterance is positive, reflecting joy and satisfaction.)

who: 0 (The initial part of the conversation focuses on the speaker's sister, but the question at the end shifts attention to the conversation partner.)

sentiment: positive (The overall sentiment of the utterance is positive, as the speaker expresses happiness and relief.)

emotional_reaction: 1 (The speaker expresses a moderate emotional reaction, indicating relief and happiness about their sister's situation.)

interpretations: 0 (There is no explicit demonstration of understanding or interpretation of the other person's feelings.)

explorations: 1 (The speaker asks a general question about the conversation partner's experiences, indicating some interest in exploring their emotions or experiences.)

classification_label: 1 (Seeking Empathy)","The utterance includes elements of both sharing a positive experience and involving the conversation partner by asking about their experiences. The speaker shares a personal experience related to their sister and expresses relief and happiness that the sister can now participate in the working world. This indicates a positive valence and some arousal. The question at the end, ""do you have any experience like that?"" shows an interest in the conversation partner's experiences, which aligns with seeking to understand or share a similar experience.",0,1,0,1,1
oh that's great I'm sure that he will do great and hopefully he can finish college before it's another like six years.,0,0,0.7,0.5,positive,this is a dummy text,1,0,0,"reason: The utterance expresses positive sentiments and encouragement about someone else's situation (finishing college), indicating an understanding and supportive presence. It doesn't explicitly seek empathy but provides a positive acknowledgment.
arousal: 0.5 (moderately positive and supportive but not highly intense)
valence: 0.7 (positive sentiment, encouragement)
who: 2 (focus on another person, ""he"")
sentiment: positive (expresses hope and encouragement)
emotional_reaction: 1 (weak emotional expressiveness, showing mild support and encouragement)
interpretations: 0 (no expression of understanding beyond encouragement)
explorations: 0 (no questions or probing into the situation)

classification_label: 2 (Providing Empathy)","The utterance expresses positive sentiments and encouragement about someone else's situation (finishing college), indicating an understanding and supportive presence. It doesn't explicitly seek empathy but provides a positive acknowledgment.",2,1,0,0,2
So as you know I am a big fan of boxing and tonight is the finals at the Olympics of boxing and one of the finalists is from my country so I'm very excited. As soon as I finish work I want to go home and watch the finals because maybe he can get a gold medal,1,1,0.9,0.8,positive,this is a dummy text,0,2,0,"reason: The utterance is primarily focused on sharing personal excitement and enthusiasm about an upcoming boxing event, specifically highlighting a positive emotion tied to national pride and personal interest. It doesn't seek empathy from others nor provides empathy to someone else, as it is more about expressing personal excitement.

arousal: 0.8 (The speaker exhibits high emotional intensity due to their excitement about the event.)

valence: 0.9 (The emotional polarity is very positive, as the speaker is excited and hopeful.)

who: 0 (The main attention is on the speaker themselves, indicated by the use of ""I"" and ""my country."")

sentiment: positive (The overall sentiment of the utterance is positive due to excitement and enthusiasm.)

emotional_reaction: 0 (The utterance does not allude to any emotional response from another person who could provide empathy.)

interpretations: 0 (There is no expression of understanding or acknowledgment of another's feelings.)

explorations: 0 (There is no probing or interest shown in exploring the speaker's emotions beyond the expression of excitement.)

classification_label: 0 (None)","The utterance is primarily focused on sharing personal excitement and enthusiasm about an upcoming boxing event, specifically highlighting a positive emotion tied to national pride and personal interest. It doesn't seek empathy from others nor provides empathy to someone else, as it is more about expressing personal excitement.",0,0,0,0,0
yeah thank you so it's probably I'm gonna leave now because I'm too excited I cannot focus on my work and even if he loses the finals he gets a silver medal so it's like anyway it's good,0,1,0.7,0.8,positive,this is a dummy text,0,1,0,"reason: The speaker expresses excitement about an upcoming event and acknowledges a positive outcome regardless of the result, indicating a desire to share their emotions.
arousal: 0.8 (The speaker expresses high emotional intensity, evidenced by their excitement and inability to focus on work.)
valence: 0.7 (The overall sentiment is positive as the speaker is excited and sees a positive outcome regardless of the event's result.)
who: 0 (The speaker's main attention is on themselves, as indicated by the use of ""I"" and their personal feelings about the situation.)
sentiment: positive (The sentiment of the utterance is positive, due to the excitement and favorable outlook.)
emotional_reaction: 1 (The speaker expresses excitement but does not explicitly state an emotional label.)
interpretations: 0 (There is no expression of understanding towards another person in the utterance.)
explorations: 0 (There is no probing or exploration of another person's emotions or situation.)

classification_label: 1 (Seeking Empathy)","The speaker expresses excitement about an upcoming event and acknowledges a positive outcome regardless of the result, indicating a desire to share their emotions.",0,1,0,0,1
"I practiced a little bit during high school, but not anymore.",0,0,0,,neutral,this is a dummy text,0,2,0,"reason: The utterance is straightforward and factual, describing past behavior without seeking or providing empathy.
arousal: -0.5
valence: 0
who: 0
sentiment: neutral
emotional_reaction: 0
interpretations: 0
explorations: 0

classification_label: 0","The utterance is straightforward and factual, describing past behavior without seeking or providing empathy.",0,0,0,0,0
I've been feeling bad the whole morning. I even have a headache because I cannot sleep well. And it's just because of my noisy neighbors. They cannot stop making noise every night until late night. And I don't know what to do. I talk to them and they don't change. They continue being just very loud at night.,1,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The utterance expresses frustration and a need for understanding regarding a personal issue with noisy neighbors, indicating a desire for empathy.
arousal: 0.5 (The speaker is somewhat emotionally intense, expressing distress and frustration).
valence: -0.8 (The emotional polarity is predominantly negative due to the expressed frustration and lack of sleep).
who: 0 (The main attention is on the speaker themselves, using ""I"" pronouns).
sentiment: negative (The sentiment is negative as the speaker describes a distressing situation).
emotional_reaction: 1 (The speaker's utterance contains weak emotional expressiveness, describing their headaches and inability to sleep).
interpretations: 0 (There is no expression of understanding from another party in the utterance).
explorations: 0 (There are no questions or probing into the situation from another party).

classification_label: 1 (Seeking Empathy)","The utterance expresses frustration and a need for understanding regarding a personal issue with noisy neighbors, indicating a desire for empathy.",0,1,0,0,1
"Yeah, it's a bad situation. maybe I will need to move to another place or something. It's like I cannot do anything.",0,1,,,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal struggle and hints at a desire for understanding and acknowledgment of the difficulty faced, which aligns with seeking empathy.

arousal: -0.5 (The speaker seems somewhat distressed but maintains a calm tone overall).

valence: -0.7 (The situation is described as ""bad,"" indicating a negative emotional polarity).

who: 0 (The speaker's main attention is on themselves, as indicated by the use of ""I"" and ""my"").

sentiment: negative (The language used, such as ""bad situation"" and ""cannot do anything,"" suggests a negative sentiment).

emotional_reaction: 1 (The speaker shows some emotional expressiveness, indicating vulnerability and a challenging situation, but without explicit emotional labels).

interpretations: 0 (The speaker does not demonstrate an understanding of someone else's feelings, as the focus is entirely on their own situation).

explorations: 0 (There are no probes or questions to explore emotions further).

classification_label: 1 (Seeking Empathy)","The utterance expresses a personal struggle and hints at a desire for understanding and acknowledgment of the difficulty faced, which aligns with seeking empathy.",0,1,0,0,1
"So I just got my new car, my first car a month ago. so I don't have much experience driving and last week I decided to go to try my car and go somewhere new. At the beginning it was fun. i continued driving until night but it started raining really hard and it was my first time driving in the rain and i got really scared i couldn't see anything the car felt weird like different than usual and i had to stop on the side of the road and I waited there for many hours until the rain stopped and then I could continue and go home.",1,1,,0.7,negative,this is a dummy text,0,2,0,"reason: The utterance describes a personal experience where the speaker shares feelings of fear and uncertainty during their first time driving in the rain. The speaker seeks understanding and acknowledgment of their negative emotions in a challenging situation, indicating a need for empathy.

arousal: 0.7 (The speaker describes an intense situation, suggesting heightened emotional intensity.)

valence: -0.5 (The overall sentiment is negative due to the fear and stress experienced during the incident.)

who: 0 (The speaker's main attention is on themselves, as they describe their personal experience and emotions.)

sentiment: negative (The utterance conveys a sense of fear and distress.)

emotional_reaction: 1 (The speaker expresses fear and uncertainty, but without an explicit emotional label, indicating a weak emotional reaction.)

interpretations: 0 (There is no expression of understanding or specific inference in the utterance itself.)

explorations: 0 (The speaker does not ask questions or probe into their own emotions beyond describing the situation.)

classification_label: 1 (Seeking Empathy)","The utterance describes a personal experience where the speaker shares feelings of fear and uncertainty during their first time driving in the rain. The speaker seeks understanding and acknowledgment of their negative emotions in a challenging situation, indicating a need for empathy.",0,1,0,0,1
It was just me. So I didn't have a connection so I couldn't call anyone or even just watch something to distract me. I was just there in the middle of nowhere by myself.,0,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal experience of isolation and lack of connection, suggesting a desire for understanding or acknowledgment of the speaker's challenging situation.
arousal: 0.5 (The speaker conveys a moderate level of emotional intensity due to the situation described.)
valence: -0.5 (The speaker describes a negative situation, indicating a negative emotional polarity.)
who: 0 (The main attention is on the speaker themselves, as they use ""I"" and ""me."")
sentiment: negative (The situation described is negative, as the speaker is isolated and unable to connect with others.)
emotional_reaction: 1 (The speaker seems to be expressing their feelings, but no explicit emotional label is given.)
interpretations: 0 (There is no expression of understanding from another person in the utterance.)
explorations: 0 (No questions or probing into the speaker's emotions are present in the utterance.)

classification_label: 1 (Seeking Empathy)","The utterance expresses a personal experience of isolation and lack of connection, suggesting a desire for understanding or acknowledgment of the speaker's challenging situation.",0,1,0,0,1
"Yes, I will definitely do that because I'm a beginner and after this experience, I'll definitely be more careful.",0,0,,0.5,neutral,this is a dummy text,0,1,0,"reason: The utterance is a reflection on a personal experience and a future commitment to be careful, which does not explicitly seek or provide empathy.
arousal: 0.5 (moderate emotional intensity reflecting learning from an experience)
valence: -0.2 (slightly negative, as it suggests a need for caution following a potentially negative experience)
who: 0 (focus is on the speaker themselves, indicated by the use of ""I"")
sentiment: neutral (the statement is reflective and matter-of-fact)
emotional_reaction: 0 (no emotional expressiveness towards others)
interpretations: 0 (no expression of understanding of another's situation)
explorations: 0 (no probing or interest in someone else's emotions)

classification_label: 0","The utterance is a reflection on a personal experience and a future commitment to be careful, which does not explicitly seek or provide empathy.",0,0,0,0,0
"I enjoy going to gym, I go often. Usually when I forget to bring my own water or some other drink, I just use the water fountain at gym. But the last time I was there about to drink and the person before me that was using the water fountain licked the water fountain like he was drinking directly from the water mountain it made me feel like like sick i think i won't be able to use the water fountain again",1,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The utterance primarily focuses on sharing a personal experience with a mix of positive and negative emotions. The speaker describes an incident that elicited a strong negative emotional reaction, indicating a desire for their feelings to be acknowledged. However, it does not explicitly seek empathy from the listener, nor does it provide empathy to someone else.

arousal: 0.5 - The speaker shows some emotional intensity by describing the incident as making them feel ""sick.""

valence: -0.3 - The overall sentiment is slightly negative due to the unpleasant experience at the gym.

who: 0 - The main focus is on the speaker themselves, indicated by the use of ""I.""

sentiment: negative - The sentiment leans towards negative because of the discomfort and disgust expressed by the speaker.

emotional_reaction: 1 - The speaker expresses a weak emotional reaction by stating they feel ""sick.""

interpretations: 0 - There is no expression of understanding or interpretation about the feelings of others.

explorations: 0 - There is no probing or exploration into the situation or emotions of another person.

classification_label: 0 - None. The utterance does not explicitly seek or provide empathy but rather shares a personal experience.","The utterance primarily focuses on sharing a personal experience with a mix of positive and negative emotions. The speaker describes an incident that elicited a strong negative emotional reaction, indicating a desire for their feelings to be acknowledged. However, it does not explicitly seek empathy from the listener, nor does it provide empathy to someone else.",0,1,0,0,0
"Yeah, I guess for me I feel like I'm kissing a stranger or something. Next time I will complain with the staff.",0,0,,0.5,negative,this is a dummy text,0,2,0,"reason: The utterance reflects the speaker's personal experience and feelings, suggesting a desire to share their discomfort with another, but it doesn't explicitly ask for understanding or support from the listener. The focus is on the speaker's own experience, without directly seeking empathy from the listener.

arousal: 0.5 (moderate emotional intensity due to the personal and somewhat uncomfortable nature of the situation)

valence: -0.5 (negative emotional polarity due to the dissatisfaction expressed)

who: 0 (The attention is on the speaker themselves, as indicated by ""I"" and ""me"")

sentiment: negative (the sentiment is negative as the speaker expresses dissatisfaction)

emotional_reaction: 1 (weak emotional expressiveness; the speaker shares their feelings but without explicit emotional labeling)

interpretations: 0 (no expression of understanding of another's perspective)

explorations: 0 (no probing or interest in another's situation)

classification_label: 0 (None - The utterance is centered on the speaker's own experience and does not explicitly seek empathy or provide empathy to another)","The utterance reflects the speaker's personal experience and feelings, suggesting a desire to share their discomfort with another, but it doesn't explicitly ask for understanding or support from the listener. The focus is on the speaker's own experience, without directly seeking empathy from the listener.",0,1,0,0,0
