text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,classification_label
"As you know, I just sent my daughter to college, so she had to move to another state to go there. I thought she attended school for the last six months, but she's been lying to me. She called me from the school just last week and turns out that she didn't go to her lessons for the last four months. I don't know what's going on with her and she doesn't answer my calls. I don't know what to do.",1,1,0.269363636363636,-0.197363636363636,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal and emotionally complex situation involving the speaker's daughter and the speaker's feelings of confusion and distress. The speaker is not explicitly asking for empathy but is sharing a significant personal issue, which implies a desire to be heard and understood. The high level of interpretation indicates the speaker's need for understanding.
who: 0 (The person's main attention is on themselves, as indicated by the use of ""I"" and the focus on their personal situation with their daughter.)
classification_label: 1 (Seeking Empathy)","The utterance expresses a personal and emotionally complex situation involving the speaker's daughter and the speaker's feelings of confusion and distress. The speaker is not explicitly asking for empathy but is sharing a significant personal issue, which implies a desire to be heard and understood. The high level of interpretation indicates the speaker's need for understanding.",0,1
"Yes, I will have to drive there and try to find her in person because there is no other way for me to contact her. I don't know even if she's okay or not. I'm scared.",0,1,0.212666666666667,-0.0102222222222222,negative,this is a dummy text,0,0,0,"reason: The utterance expresses a personal concern and fear about the well-being of another person, indicating a desire for understanding and acknowledgment of these feelings. The speaker is focused on their feelings and situation, which aligns with seeking empathy rather than providing it. The low arousal and negative sentiment suggest a need for emotional support and recognition of their concern.
who: 0 (The person's main attention is on themselves)
classification_label: 1 (Seeking Empathy)","The utterance expresses a personal concern and fear about the well-being of another person, indicating a desire for understanding and acknowledgment of these feelings. The speaker is focused on their feelings and situation, which aligns with seeking empathy rather than providing it. The low arousal and negative sentiment suggest a need for emotional support and recognition of their concern.",0,1
I forgot I had that option I will check here social media and see if I can contact some of her friends maybe that's the i can finally know if she's okay at least,0,0,0.3412,-0.1974,neutral,this is a dummy text,0,0,0,"reason: The utterance focuses on the speaker's actions and thoughts about checking social media to contact friends and find out if someone is okay, which indicates a problem-solving approach rather than seeking or providing empathy. The empathy-related feature values such as neutral sentiment, low arousal, and a lack of emotional reactions, interpretations, and explorations suggest that the utterance is straightforward and fact-oriented without an explicit request for or offering of empathy.
who: 0 (The person's main attention is on themselves)
classification_label: 0 (None)","The utterance focuses on the speaker's actions and thoughts about checking social media to contact friends and find out if someone is okay, which indicates a problem-solving approach rather than seeking or providing empathy. The empathy-related feature values such as neutral sentiment, low arousal, and a lack of emotional reactions, interpretations, and explorations suggest that the utterance is straightforward and fact-oriented without an explicit request for or offering of empathy.",0,0
yeah for now I just want to to know that she's alright and try to understand why she did this because she's a good daughter so probably something bad happened to her or bad friends I don't know I would try to help her overcome this together,0,1,0.324,-0.0333333333333333,neutral,this is a dummy text,0,0,0,"reason: The utterance expresses a desire to understand and help another person, specifically the speaker’s daughter, and shows concern for her well-being. However, the empathy-related feature values indicate no emotional reaction, interpretations, or explorations, implying that the focus is on the speaker's intention rather than actively seeking or providing empathy. The sentiment is neutral, and the arousal is low, indicating a calm and fact-oriented approach rather than emotional engagement. Therefore, this utterance is more about expressing an intention to help rather than seeking or providing empathy at the present moment.

who: 0 (The person's main attention is on themselves and their relationship with their daughter)

classification_label: 0 (None)","The utterance expresses a desire to understand and help another person, specifically the speaker’s daughter, and shows concern for her well-being. However, the empathy-related feature values indicate no emotional reaction, interpretations, or explorations, implying that the focus is on the speaker's intention rather than actively seeking or providing empathy. The sentiment is neutral, and the arousal is low, indicating a calm and fact-oriented approach rather than emotional engagement. Therefore, this utterance is more about expressing an intention to help rather than seeking or providing empathy at the present moment.",0,0
"The other day when I was walking around I went to buy some wood for something that I needed to do in my house but the surprising thing is that I just saw some guy walking around with a huge load of lumber on his shoulder and he was just carrying it like it was nothing and it was pretty heavy wood. I think it was like, what, 150 kilograms?",1,1,0.20704,-0.204,neutral,this is a dummy text,0,1,0,"reason: The utterance primarily revolves around a personal anecdote, focusing on an observation made by the speaker. It lacks any explicit request for empathy or an attempt to understand or share emotions with another person. The empathy-related features indicate a neutral sentiment with no emotional reaction or explorations and only weak interpretations, further supporting the absence of empathy-seeking or empathy-providing behavior.
who: 0 (The person's main attention is on themselves, as indicated by the use of ""I"" and the personal anecdote).
classification_label: 0","The utterance primarily revolves around a personal anecdote, focusing on an observation made by the speaker. It lacks any explicit request for empathy or an attempt to understand or share emotions with another person. The empathy-related features indicate a neutral sentiment with no emotional reaction or explorations and only weak interpretations, further supporting the absence of empathy-seeking or empathy-providing behavior.",0,0
"Oh yeah, he was like really muscular, but I just found it impressive that people can actually carry around that kind of weight like in everyday life i thought that was like only things that bodybuilders did for like training and stuff",0,0,0.394235294117647,-0.151882352941176,positive,this is a dummy text,0,1,0,"reason: The utterance is a straightforward observation and expression of being impressed with no clear indication of seeking or providing empathy. The speaker reflects on their own thoughts and observations without expressing a need for understanding or offering emotional support to someone else. The empathy-related features show a positive sentiment and a weak interpretation, but there are no emotional reactions or explorations indicating empathy-seeking or providing.

who: 2 (The person's main attention is on another person or topic)

classification_label: 0 (None)","The utterance is a straightforward observation and expression of being impressed with no clear indication of seeking or providing empathy. The speaker reflects on their own thoughts and observations without expressing a need for understanding or offering emotional support to someone else. The empathy-related features show a positive sentiment and a weak interpretation, but there are no emotional reactions or explorations indicating empathy-seeking or providing.",2,0
"Yeah, maybe. Like, I didn't know that working in that profession made you like so strong, but it's pretty amazing, you know?",0,1,0.573555555555556,0.0311111111111111,positive,this is a dummy text,0,1,0,"reason: The utterance reflects a positive sentiment with a focus on acknowledging and understanding the strength of the person being spoken to, indicating a potential attempt to provide empathy. The interpretations feature is marked as 1, suggesting a weak, but present, expression of understanding. However, there is no explicit emotional reaction or exploration to deepen the engagement. Given these observations, the utterance leans toward providing empathy.
who: 1
classification_label: 2","The utterance reflects a positive sentiment with a focus on acknowledging and understanding the strength of the person being spoken to, indicating a potential attempt to provide empathy. The interpretations feature is marked as 1, suggesting a weak, but present, expression of understanding. However, there is no explicit emotional reaction or exploration to deepen the engagement. Given these observations, the utterance leans toward providing empathy.",1,2
"So, I was reading the other day about news and I read a very very sad story about a kid, a baby who was born premature and she ended up actually passing away because you know once you are born premature you have to have access to medication and the parents because they were like religious they didn't believe in medication so they just never gave her medicine or anything and she ended up passing away and that was like really sad to to read",1,1,0.245096774193548,-0.248903225806452,negative,this is a dummy text,0,2,0,"reason: The utterance presents a narrative about a tragic event involving a premature baby's death due to lack of medical intervention. The speaker expresses sadness about the story, which indicates a moment of reflection rather than a request for or provision of empathy. The emotional reaction is absent, interpretations are strong, and no explorations are present, suggesting an understanding of the situation but not a direct engagement in providing or seeking empathy.

who: 2

classification_label: 0","The utterance presents a narrative about a tragic event involving a premature baby's death due to lack of medical intervention. The speaker expresses sadness about the story, which indicates a moment of reflection rather than a request for or provision of empathy. The emotional reaction is absent, interpretations are strong, and no explorations are present, suggesting an understanding of the situation but not a direct engagement in providing or seeking empathy.",2,0
"Yeah, it's a really sad thing and it kinda takes away your faith for humanity, right? It's like, how can you be so callous as to just allow that because you believe in something that you haven't seen? I don't know, it's really sad that we have these things happen in real life, you know?",0,1,0.275578947368421,-0.226526315789474,negative,this is a dummy text,1,1,2,"reason: The utterance expresses a negative sentiment about a sad situation and seeks acknowledgment and understanding from the listener. The speaker uses phrases like ""it's really sad"" and questions the actions and beliefs that lead to such situations, indicating a desire for empathy and validation of their feelings. The empathy-related features show emotional arousal and a negative sentiment, with weak emotional reactions and interpretations, but strong explorations, signifying a deep probing into the emotional state and situation.

who: 0 (The person's main attention is on themselves, as indicated by the use of ""you"" and ""we"" pronouns, reflecting a collective experience and seeking validation.)

classification_label: 1 (Seeking Empathy)","The utterance expresses a negative sentiment about a sad situation and seeks acknowledgment and understanding from the listener. The speaker uses phrases like ""it's really sad"" and questions the actions and beliefs that lead to such situations, indicating a desire for empathy and validation of their feelings. The empathy-related features show emotional arousal and a negative sentiment, with weak emotional reactions and interpretations, but strong explorations, signifying a deep probing into the emotional state and situation.",0,1
"Yeah, it's really sad that we haven't done anything in the law or anything to stop these kinds of things to happen, because that's someone that could have been saved, and that's the kind of thing that just makes you depressed or wild after you read about it.",0,1,0.0693333333333333,-0.1505,negative,this is a dummy text,0,1,0,"reason: The utterance expresses concern and sadness about a broader social issue, with an implicit desire for change (""we haven't done anything in the law...""). It reflects a recognition of potential negative feelings (""makes you depressed or wild after you read about it"") but does not explicitly seek or provide empathy for a specific individual. The focus is more on a general situation rather than a personal emotional experience, as indicated by the low arousal and valence values, and the absence of emotional reactions or explorations.
who: 0 (The person’s main attention is on themselves, indicated by the use of ""we"" and reflecting a collective responsibility or feeling).
classification_label: 0 (None)","The utterance expresses concern and sadness about a broader social issue, with an implicit desire for change (""we haven't done anything in the law...""). It reflects a recognition of potential negative feelings (""makes you depressed or wild after you read about it"") but does not explicitly seek or provide empathy for a specific individual. The focus is more on a general situation rather than a personal emotional experience, as indicated by the low arousal and valence values, and the absence of emotional reactions or explorations.",0,0
"One thing that I anticipated a lot was the first time that I went to play Dungeons and Dragons. It was with a group of friends and they were all really into the game and I didn't know anything about it. So people were like, yeah, you'll be fine. But I didn't know what I was doing. And I felt kind of dumb. But at the end of the day, they also had fun. I tried my best. And it was really fun. And after that, I was looking forward to the next session.",1,1,0.294230769230769,-0.117384615384615,positive,this is a dummy text,0,2,0,"reason: The utterance is primarily focused on the speaker's personal experience and emotions related to playing Dungeons and Dragons for the first time. The speaker expresses initial uncertainty and feeling ""kind of dumb"" but ultimately ends with a positive reflection on the experience. The emotional tone is positive, and while there is some introspection, there is no explicit request for empathy or significant emotional arousal. The feature value for interpretations is 2, indicating a strong level of understanding about the speaker's own experience, but there are no signs of seeking empathy from others or providing empathy to others. The conversation is more of a personal reflection rather than a request for empathy.

who: 0

classification_label: 0","The utterance is primarily focused on the speaker's personal experience and emotions related to playing Dungeons and Dragons for the first time. The speaker expresses initial uncertainty and feeling ""kind of dumb"" but ultimately ends with a positive reflection on the experience. The emotional tone is positive, and while there is some introspection, there is no explicit request for empathy or significant emotional arousal. The feature value for interpretations is 2, indicating a strong level of understanding about the speaker's own experience, but there are no signs of seeking empathy from others or providing empathy to others. The conversation is more of a personal reflection rather than a request for empathy.",0,0
"So yeah, that's actually correct. I was playing with an entire different group of people who were already very into it. And it was interesting because they all already knew what they were doing and I didn't. But yeah, I think it went pretty well. And yeah, that's what got me into that hobby.",0,0,0.5,-0.0677777777777778,positive,this is a dummy text,0,2,0,"reason: The utterance primarily focuses on sharing a personal experience and reflection on a positive event. The valence is positive, and the sentiment is also positive, indicating a lack of need for empathy. The interpretations score of 2 suggests a strong understanding of the situation, but it is self-reflective rather than directed towards another person. There is no emotional reaction or exploration involved that would indicate seeking or providing empathy.
who: 0 (The person's main attention is on themselves)
classification_label: 0 (None)","The utterance primarily focuses on sharing a personal experience and reflection on a positive event. The valence is positive, and the sentiment is also positive, indicating a lack of need for empathy. The interpretations score of 2 suggests a strong understanding of the situation, but it is self-reflective rather than directed towards another person. There is no emotional reaction or exploration involved that would indicate seeking or providing empathy.",0,0
"Yeah, I've actually been playing for a while now. and with the same group I changed groups a few times but yeah like I always get excited when we're going to play another session",0,0,0.340666666666667,0.0295555555555555,positive,this is a dummy text,0,2,0,"reason: The utterance primarily focuses on the speaker's own experiences and emotions related to playing with a group, which they find exciting. The sentiment is positive, with a slight arousal level indicating moderate emotional intensity. The ""who"" feature value indicates that the person's attention is on themselves, and there is no emotional reaction or exploration present in the utterance. Although there is a strong interpretation feature, it relates to the speaker's own understanding rather than providing empathy to another person.

who: 0

classification_label: 0","The utterance primarily focuses on the speaker's own experiences and emotions related to playing with a group, which they find exciting. The sentiment is positive, with a slight arousal level indicating moderate emotional intensity. The ""who"" feature value indicates that the person's attention is on themselves, and there is no emotional reaction or exploration present in the utterance. Although there is a strong interpretation feature, it relates to the speaker's own understanding rather than providing empathy to another person.",0,0
Once I was having dinner and it was like a really good Italian place and I was having the time of my life eating stuff and suddenly I opened a ravioli and there was like a huge hair baked into it that's like super super gross and it kind of ruined the evening for me it was like,1,1,0.332952380952381,-0.172761904761905,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal experience, focusing on the speaker's feelings and reactions to an event. The person is recounting an incident that initially brought joy but ended negatively, indicating a desire for empathy or understanding. The presence of a strong interpretation feature suggests that the speaker is expressing their experience in a way that invites understanding, even if there's no direct emotional reaction or exploration of emotions.

who: 0 (The person's main attention is on themselves)

classification_label: 1 (Seeking Empathy)","The utterance expresses a personal experience, focusing on the speaker's feelings and reactions to an event. The person is recounting an incident that initially brought joy but ended negatively, indicating a desire for empathy or understanding. The presence of a strong interpretation feature suggests that the speaker is expressing their experience in a way that invites understanding, even if there's no direct emotional reaction or exploration of emotions.",0,1
yeah I did end up complaining actually the manager wasn't that helpful they were also telling me that I had was trying to scam the restaurant which made me more mad because I think that they were trying to cover for the for the cook who did that and it just kind of ruined the reputation of that restaurant for me,0,1,0.157714285714286,-0.0571428571428571,negative,this is a dummy text,0,2,0,"reason: The utterance expresses the speaker's dissatisfaction and frustration with an experience at a restaurant, where they felt accused and misunderstood by the manager. This reflects a need for understanding and acknowledgment of their negative experience. The speaker's arousal and valence are relatively neutral, but the sentiment is negative, indicating a desire for empathy. The presence of strong interpretations suggests that the speaker is articulating their feelings clearly, indicating seeking empathy. However, there is no emotional reaction or exploration from the perspective of someone providing empathy.

who: 0 (The person's main attention is on themselves, discussing their own experience and feelings).

classification_label: 1 (Seeking Empathy)","The utterance expresses the speaker's dissatisfaction and frustration with an experience at a restaurant, where they felt accused and misunderstood by the manager. This reflects a need for understanding and acknowledgment of their negative experience. The speaker's arousal and valence are relatively neutral, but the sentiment is negative, indicating a desire for empathy. The presence of strong interpretations suggests that the speaker is articulating their feelings clearly, indicating seeking empathy. However, there is no emotional reaction or exploration from the perspective of someone providing empathy.",0,1
I think it's more like a tactic. I don't think it's like that common that people scam and I think that's really really bad behavior on the part of the of the restaurants because even if someone is trying to scam like the restaurant it's still like something that they should take into account and I don't think you can fake a hair inside of the food,0,0,0.20728,-0.17088,negative,this is a dummy text,0,0,0,"reason: The utterance is primarily focused on expressing an opinion about restaurant behavior and the issue of scamming, rather than seeking or providing empathy. The speaker discusses their thoughts on the actions of restaurants and the difficulty of faking a hair in food, without expressing a need for understanding or offering empathy to others. The observed empathy feature values indicate low arousal, slightly positive valence, negative sentiment, and no emotional reaction, interpretation, or exploration, further supporting that it is a factual statement rather than an empathetic interaction.

who: 0 (The person's main attention is on themselves)

classification_label: 0","The utterance is primarily focused on expressing an opinion about restaurant behavior and the issue of scamming, rather than seeking or providing empathy. The speaker discusses their thoughts on the actions of restaurants and the difficulty of faking a hair in food, without expressing a need for understanding or offering empathy to others. The observed empathy feature values indicate low arousal, slightly positive valence, negative sentiment, and no emotional reaction, interpretation, or exploration, further supporting that it is a factual statement rather than an empathetic interaction.",0,0
so this is going to sound really crazy but I think I may have actually seen a ghost the other night like I was walking and it was the middle of the night and it was in the countryside so there was no one around and I was feeling pretty nervous you know it's dangerous and stuff but then I saw two little lights like the reflections from eyes and I thought it was a dog or something but I shine my flashlight over there and then I see that the two dots like stand straight up and I just I was so terrified I ran all the way back home.,1,1,0.155333333333333,-0.170717948717949,negative,this is a dummy text,0,2,0,"reason: The utterance involves the speaker sharing a personal, emotionally charged experience without directly seeking understanding or acknowledgment. The speaker describes a situation that was frightening and potentially dangerous, indicating a need for their emotions to be recognized and understood. The high level of detail and emotional expressiveness suggests an implicit desire for empathy. The observed features indicate strong interpretations but no explicit emotional reaction or exploration, aligning more with seeking empathy rather than providing it.

who: 0 (The speaker's main attention is on themselves, as indicated by the use of ""I"" and the personal nature of the experience shared.)

classification_label: 1 (Seeking Empathy)","The utterance involves the speaker sharing a personal, emotionally charged experience without directly seeking understanding or acknowledgment. The speaker describes a situation that was frightening and potentially dangerous, indicating a need for their emotions to be recognized and understood. The high level of detail and emotional expressiveness suggests an implicit desire for empathy. The observed features indicate strong interpretations but no explicit emotional reaction or exploration, aligning more with seeking empathy rather than providing it.",0,1
"Look, I don't know, but I feel like it might have been something weird. I found it like super, super scary. So maybe it was someone, even if it was someone, that's still pretty scary that they were hanging out in the middle of the night in a road like a countryside road I still think that's pretty scary but I don't know there are so many things that you can't explain",0,1,0.22856,-0.0080799999999999,negative,this is a dummy text,0,0,0,"reason: The utterance primarily focuses on the speaker's own thoughts and feelings about a mysterious and frightening incident. The speaker expresses uncertainty and fear, but there is no direct request for someone else to acknowledge or share these feelings, nor is there an attempt to understand or respond to another person's emotions. The arousal level is low, indicating a calm recounting of the experience, and the sentiment is negative, reflecting the speaker's unease. There is no evidence of emotional reactions, interpretations, or explorations, which are indicative of providing or seeking empathy.

who: 0 (The person's main attention is on themselves)

classification_label: 0 (None)","The utterance primarily focuses on the speaker's own thoughts and feelings about a mysterious and frightening incident. The speaker expresses uncertainty and fear, but there is no direct request for someone else to acknowledge or share these feelings, nor is there an attempt to understand or respond to another person's emotions. The arousal level is low, indicating a calm recounting of the experience, and the sentiment is negative, reflecting the speaker's unease. There is no evidence of emotional reactions, interpretations, or explorations, which are indicative of providing or seeking empathy.",0,0
I'm okay now but I went straight home running made it home like I was sweating it was like super weird experience and I couldn't sleep at all after that now I'm doing okay but I try to about it avoid that road,0,1,0.308461538461538,-0.0463076923076923,neutral,this is a dummy text,0,2,0,"reason: The utterance describes a past personal experience with emotional nuances, as indicated by the subject's focus on themselves (""I'm okay now but I went straight home running...""). The speaker shares a peculiar experience that affected them emotionally, although they currently feel okay. The empathy feature values show a neutral sentiment with no strong emotional reaction or exploration, but there is a strong interpretation score, suggesting the speaker is conveying understanding of their own emotions. However, there is no explicit request for empathy or desire for acknowledgment from another person.

who: 0 (The person's main attention is on themselves)

classification_label: 0 (None)","The utterance describes a past personal experience with emotional nuances, as indicated by the subject's focus on themselves (""I'm okay now but I went straight home running...""). The speaker shares a peculiar experience that affected them emotionally, although they currently feel okay. The empathy feature values show a neutral sentiment with no strong emotional reaction or exploration, but there is a strong interpretation score, suggesting the speaker is conveying understanding of their own emotions. However, there is no explicit request for empathy or desire for acknowledgment from another person.",0,0
"The thing that made me angry last weekend that I was furious was that I got a flat tire in the middle of the road. I was driving back home from a night out and suddenly I realized that my tire is flat so I pulled over to the side of the road and I realized that there was like a spike, like a railroad spike inside of my tire. So someone left that outside on the road and now I have to pay like a lot of money to get a new tire.",1,1,0.106121212121212,-0.142,negative,this is a dummy text,0,2,0,"reason: The utterance primarily focuses on the speaker's personal experience and emotions related to a specific incident (getting a flat tire due to a spike on the road). The speaker expresses their frustration and the inconvenience caused by this situation. The empathy-related features indicate that the speaker is providing a detailed account of their feelings and the circumstances, which aligns with the Seeking Empathy category. The interpretations feature is rated strong, suggesting that the speaker is sharing a specific personal experience and its impact, which reflects a desire for understanding and acknowledgment of their emotional state.

who: 0 (The person's main attention is on themselves)

classification_label: 1 (Seeking Empathy)","The utterance primarily focuses on the speaker's personal experience and emotions related to a specific incident (getting a flat tire due to a spike on the road). The speaker expresses their frustration and the inconvenience caused by this situation. The empathy-related features indicate that the speaker is providing a detailed account of their feelings and the circumstances, which aligns with the Seeking Empathy category. The interpretations feature is rated strong, suggesting that the speaker is sharing a specific personal experience and its impact, which reflects a desire for understanding and acknowledgment of their emotional state.",0,1
"I mean maybe, I don't know. But I feel like there are better methods to confront that conflict than just to start damaging other people's property especially something that is as expensive as a car tire you know i feel like if they would confront me directly and tell me that they have a problem with me i feel like we could do something about it",0,1,0.186173913043478,-0.0377391304347826,negative,this is a dummy text,0,0,0,"reason: The utterance focuses on expressing personal feelings and thoughts about a situation involving conflict and property damage. The speaker is reflecting on their perspective and preferred methods to resolve the situation, indicating a desire to be understood and heard. However, the feature values show a lack of emotional reaction, interpretations, and explorations, suggesting no clear attempt to provide empathy.

who: 0 (The person's main attention is on themselves, using ""I"" pronoun).

classification_label: 1 (Seeking Empathy)","The utterance focuses on expressing personal feelings and thoughts about a situation involving conflict and property damage. The speaker is reflecting on their perspective and preferred methods to resolve the situation, indicating a desire to be understood and heard. However, the feature values show a lack of emotional reaction, interpretations, and explorations, suggesting no clear attempt to provide empathy.",0,1
"that's what I'm saying, they could have actually killed me and thankfully there was no traffic or anything but yeah, that's really something that makes me furious like, actually furious",0,1,-0.26,0.2952,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a strong emotional reaction (""furious"") and recounts a personal, potentially dangerous experience, indicating a need for understanding and acknowledgment of these feelings. The interpretations feature value of 2 suggests a strong inference of the speaker's emotions is present, indicating a need for empathy.

who: 0 (The person's main attention is on themselves, using ""I"" and ""me"" pronouns).

classification_label: 1 (Seeking Empathy)","The utterance expresses a strong emotional reaction (""furious"") and recounts a personal, potentially dangerous experience, indicating a need for understanding and acknowledgment of these feelings. The interpretations feature value of 2 suggests a strong inference of the speaker's emotions is present, indicating a need for empathy.",0,1
"A friend of mine, one of my best friends actually, just left her job. I feel like it was out of the blue. But then I heard from her that she's actually starting her nursing career. So she's going to change her entire career from finance to nursing. and I think that's great. I trust that she will do her best and I trust that she will have a great career.",1,1,0.46275,0.0008333333333333,positive,this is a dummy text,0,1,0,"reason: The utterance primarily focuses on sharing news about a friend's career change and expresses a positive sentiment towards the friend's decision. It includes a positive valence and is directed towards another person (the friend), indicating an appreciation and understanding of the friend's situation. The utterance shows a weak interpretation through the positive acknowledgment of the friend's decision but does not explicitly seek or provide empathy as defined in the categories. The emotional reaction and explorations are absent, indicating no strong emotional engagement or probing into the friend's feelings. Therefore, it does not fit the criteria for seeking or providing empathy.
who: 2
classification_label: 0","The utterance primarily focuses on sharing news about a friend's career change and expresses a positive sentiment towards the friend's decision. It includes a positive valence and is directed towards another person (the friend), indicating an appreciation and understanding of the friend's situation. The utterance shows a weak interpretation through the positive acknowledgment of the friend's decision but does not explicitly seek or provide empathy as defined in the categories. The emotional reaction and explorations are absent, indicating no strong emotional engagement or probing into the friend's feelings. Therefore, it does not fit the criteria for seeking or providing empathy.",2,0
Yeah I mean she it has to be difficult to just like change your career like that for something completely different but I also think that it's great that she's doing something that will actually help people and I trust that with her personality and her drive she will she will do great.,0,0,0.400210526315789,0.0006315789473684,positive,this is a dummy text,1,1,0,"reason: The utterance acknowledges both the challenges and the positive aspects of someone's career change, indicating an understanding and sharing of emotions. The speaker expresses a positive sentiment and shows a weak level of emotional reaction and interpretation, indicating some level of empathy provided. There is no exploration into the feelings or situation of the person changing careers, suggesting the focus is on providing empathy rather than seeking it.

who: 2 (The main attention is on another person/topic, specifically the person changing careers.)

classification_label: 2 (Providing Empathy)","The utterance acknowledges both the challenges and the positive aspects of someone's career change, indicating an understanding and sharing of emotions. The speaker expresses a positive sentiment and shows a weak level of emotional reaction and interpretation, indicating some level of empathy provided. There is no exploration into the feelings or situation of the person changing careers, suggesting the focus is on providing empathy rather than seeking it.",2,2
Yeah she told me that she always dreamed of working in like medicine and stuff like that and now that she actually has a shot in nursing school I think well she should take that route and follow her dreams,0,0,0.334923076923077,-0.128923076923077,positive,this is a dummy text,0,2,0,"reason: The utterance focuses on another person's aspirations and achievements, reflecting a positive sentiment. The feature values show a weak arousal and a mildly positive valence. The speaker is interpreting the situation with a strong understanding by acknowledging the person's dreams and encouraging them to follow their passion. There are no emotional reactions or explorations present, which indicates that the speaker is not probing further into the emotions of the person being discussed but rather expressing an understanding and support for their situation.
who: 2
classification_label: 2","The utterance focuses on another person's aspirations and achievements, reflecting a positive sentiment. The feature values show a weak arousal and a mildly positive valence. The speaker is interpreting the situation with a strong understanding by acknowledging the person's dreams and encouraging them to follow their passion. There are no emotional reactions or explorations present, which indicates that the speaker is not probing further into the emotions of the person being discussed but rather expressing an understanding and support for their situation.",2,2
"So, I feel like so happy right now, because my sister has finally, finally finished college. And it took her like 6 years or something like that. So she changed her major a couple times, but now that she finally is out of college I’m overjoyed",1,1,0.411789473684211,-0.106315789473684,positive,this is a dummy text,0,2,0,"reason: The utterance expresses a strong positive emotion and shares a personal story, highlighting the speaker's happiness and pride in their sister's accomplishment. The high valence and positive sentiment indicate a positive emotional experience. Interpretations are strong, as the speaker provides a detailed explanation of their feelings and the circumstances. However, there is no indication of seeking a response or understanding from the listener, nor is there any probing or exploration into the speaker's emotional state by another person.

who: 0 (The person's main attention is on themselves, indicated by the use of ""I"" and the focus on personal emotions and experiences.)

classification_label: 1 (Seeking Empathy)","The utterance expresses a strong positive emotion and shares a personal story, highlighting the speaker's happiness and pride in their sister's accomplishment. The high valence and positive sentiment indicate a positive emotional experience. Interpretations are strong, as the speaker provides a detailed explanation of their feelings and the circumstances. However, there is no indication of seeking a response or understanding from the listener, nor is there any probing or exploration into the speaker's emotional state by another person.",0,1
"It was my sister actually. Yeah, so I'm really glad that's done and now that she can actually take part in the working world you know do you have any experience like that?",0,1,0.559555555555555,-0.0644444444444445,positive,this is a dummy text,2,2,2,"reason: The utterance expresses positive emotions regarding a personal experience involving the speaker's sister and seeks to engage the listener by asking if they have had similar experiences. The positive sentiment, strong emotional reaction, specific interpretation, and exploration indicate that the speaker is seeking empathy and understanding from the listener by sharing a personal story and inviting a response.

who: 0 (The person's main attention is on themselves, referring to their sister and their own feelings about the situation.)

classification_label: 1 (Seeking Empathy)","The utterance expresses positive emotions regarding a personal experience involving the speaker's sister and seeks to engage the listener by asking if they have had similar experiences. The positive sentiment, strong emotional reaction, specific interpretation, and exploration indicate that the speaker is seeking empathy and understanding from the listener by sharing a personal story and inviting a response.",0,1
oh that's great I'm sure that he will do great and hopefully he can finish college before it's another like six years.,0,0,0.3808,-0.161,positive,this is a dummy text,1,0,0,"reason: The utterance expresses a positive sentiment and support towards another person's situation, indicating a vicarious sharing of positive emotions and an acknowledgment of the subject's potential success. This aligns with the characteristics of providing empathy, where the speaker experiences and communicates an understanding of another's emotions.

who: 2 (The person's main attention is on another person or topic)

classification_label: 2 (Providing Empathy)","The utterance expresses a positive sentiment and support towards another person's situation, indicating a vicarious sharing of positive emotions and an acknowledgment of the subject's potential success. This aligns with the characteristics of providing empathy, where the speaker experiences and communicates an understanding of another's emotions.",2,2
So as you know I am a big fan of boxing and tonight is the finals at the Olympics of boxing and one of the finalists is from my country so I'm very excited. As soon as I finish work I want to go home and watch the finals because maybe he can get a gold medal,1,1,0.303428571428571,0.0912380952380952,positive,this is a dummy text,0,2,0,"reason: The utterance expresses excitement and anticipation about an upcoming event, focusing on the speaker's own feelings and interests. The sentiment is positive, and the arousal level indicates mild emotional intensity. The utterance does not specifically seek empathy, as it does not ask for understanding or acknowledgment of emotions from the listener. The provided empathy-related features show no emotional reaction or exploration, but a strong interpretation suggests the speaker's excitement is clear. Overall, the utterance is more about sharing personal enthusiasm rather than seeking empathy.

who: 0 (The person's main attention is on themselves)

classification_label: 0 (None)","The utterance expresses excitement and anticipation about an upcoming event, focusing on the speaker's own feelings and interests. The sentiment is positive, and the arousal level indicates mild emotional intensity. The utterance does not specifically seek empathy, as it does not ask for understanding or acknowledgment of emotions from the listener. The provided empathy-related features show no emotional reaction or exploration, but a strong interpretation suggests the speaker's excitement is clear. Overall, the utterance is more about sharing personal enthusiasm rather than seeking empathy.",0,0
