text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,classification_label
"I mean I can watch movies at home but the experience of the movie theater, eating popcorn and so on, I don't have the chance anymore. Do you know a place to do all that?",0,1,0.463733333333333,-0.0856,negative,this is a dummy text,0,2,2,"reason: The utterance expresses a longing for the experience of going to the movie theater, indicating a desire for shared understanding and acknowledgment of the loss of that experience. The high values in interpretations (2) and explorations (2) suggest a strong engagement with the feelings associated with the situation, indicating that the speaker is seeking empathy while also inviting the listener to share insights or experiences related to it.  
who: 0  
classification_label: 1","The utterance expresses a longing for the experience of going to the movie theater, indicating a desire for shared understanding and acknowledgment of the loss of that experience. The high values in interpretations (2) and explorations (2) suggest a strong engagement with the feelings associated with the situation, indicating that the speaker is seeking empathy while also inviting the listener to share insights or experiences related to it.  ",0,1
"You know how much I love driving and going hiking into the mountains Just last weekend I went to my favorite place but for the first time ever while I was driving, It was at night, I saw a bear on the road. I was so scared. I never seen a bear before, like I mean maybe at the zoo but not so close to me. I don't know, I got really scared, I had no idea something like that could happen to me.",1,1,0.2245,0.0045,neutral,this is a dummy text,1,2,0,"reason: The utterance expresses a personal experience that conveys a sense of fear and surprise regarding encountering a bear while driving, indicating a need for understanding and recognition of these emotions. The speaker is sharing their feelings about a challenging and frightening situation, which aligns with the definition of seeking empathy. The high interpretation score suggests they are looking for someone to understand their experience deeply. However, there is no probing or exploration into the feelings, which limits the classification to seeking empathy.  
who: 0  
classification_label: 1","The utterance expresses a personal experience that conveys a sense of fear and surprise regarding encountering a bear while driving, indicating a need for understanding and recognition of these emotions. The speaker is sharing their feelings about a challenging and frightening situation, which aligns with the definition of seeking empathy. The high interpretation score suggests they are looking for someone to understand their experience deeply. However, there is no probing or exploration into the feelings, which limits the classification to seeking empathy.  ",0,1
yeah even though I was inside the car because that part of the like the road like I had to have to drive it slowly I could see the bear for a few seconds like very close close to me and the bear looked like angry like it wanted to attack me or something so I got really scared and I just speed up,0,1,0.0899090909090909,-0.0683636363636364,negative,this is a dummy text,0,2,0,"reason: The speaker is recounting a frightening experience involving a bear, expressing their fear and emotional distress. However, they do not explicitly seek empathy or communicate their feelings to another person; instead, they describe their situation. The strong interpretation value indicates that there is a clear understanding of the emotional context, but the lack of emotional reaction and exploration suggests that empathy is not being actively sought or provided in this instance. 
who: 0
classification_label: 0","The speaker is recounting a frightening experience involving a bear, expressing their fear and emotional distress. However, they do not explicitly seek empathy or communicate their feelings to another person; instead, they describe their situation. The strong interpretation value indicates that there is a clear understanding of the emotional context, but the lack of emotional reaction and exploration suggests that empathy is not being actively sought or provided in this instance. ",0,0
"Yeah right, just because I tried to escape from the bear maybe I have an accident I'll be careful but I don't know I was shocked, I didn't know what to do",0,0,0.0853333333333333,0.114888888888889,neutral,this is a dummy text,0,2,0,"reason: The utterance reflects a personal experience of shock and uncertainty following an incident, indicating a need for acknowledgment of their feelings. The high interpretation score (2) suggests that there is a strong understanding of the speaker's feelings, but the lack of emotional expressiveness, exploration, or direct seeking of empathy indicates that they are not explicitly asking for empathy or support. Therefore, it suggests a focus on their own emotional state rather than actively seeking empathy or providing it. 
who: 0
classification_label: 1","The utterance reflects a personal experience of shock and uncertainty following an incident, indicating a need for acknowledgment of their feelings. The high interpretation score (2) suggests that there is a strong understanding of the speaker's feelings, but the lack of emotional expressiveness, exploration, or direct seeking of empathy indicates that they are not explicitly asking for empathy or support. Therefore, it suggests a focus on their own emotional state rather than actively seeking empathy or providing it. ",0,1
"As you know I love training, I go to gym often but since the past month I've been feeling pain here on my chest. I went to see a doctor after I rested for a bit but I didn't get any better so I went to see a doctor. and she recommended me to get an MRI. I just went to the hospital yesterday to get the MRI. I'll get the results in a week but I'm very scared because what if there is something wrong, what if there is something bad happening to me.",1,1,0.121533333333333,-0.0348,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal concern and fear about health issues, indicating a desire to be heard and understood regarding these negative feelings. The emotional intensity (arousal) is low, and the sentiment is negative, reflecting the speaker's anxiety about their situation. The strong interpretation (2) suggests that the speaker is conveying a clear understanding of their fear, while the lack of exploration (0) indicates that there is no probing into their emotions from the listener's side. This context positions the speaker as seeking empathy rather than providing it.

who: 0
classification_label: 1","The utterance expresses a personal concern and fear about health issues, indicating a desire to be heard and understood regarding these negative feelings. The emotional intensity (arousal) is low, and the sentiment is negative, reflecting the speaker's anxiety about their situation. The strong interpretation (2) suggests that the speaker is conveying a clear understanding of their fear, while the lack of exploration (0) indicates that there is no probing into their emotions from the listener's side. This context positions the speaker as seeking empathy rather than providing it.",0,1
"Not much pain. That's why I thought it wasn't really just my muscle or something. But I mean, I'm just for now, I'm just uncertain, the uncertainty of not knowing what's going to happen to me. If it's something just simple, by taking a medicine, I will get better or something more serious. That's my problem.",0,1,-0.0158571428571429,-0.0567142857142857,neutral,this is a dummy text,0,2,0,"reason: The utterance expresses uncertainty and concern about health, indicating a need for understanding and acknowledgment of their feelings. The speaker is focused on their own experience (""I"" pronoun) and is sharing their internal struggle, which aligns with seeking empathy. However, there is no strong emotional expressiveness or probing for further exploration of emotions, leading to a classification of seeking empathy rather than providing it.

who: 0
classification_label: 1","The utterance expresses uncertainty and concern about health, indicating a need for understanding and acknowledgment of their feelings. The speaker is focused on their own experience (""I"" pronoun) and is sharing their internal struggle, which aligns with seeking empathy. However, there is no strong emotional expressiveness or probing for further exploration of emotions, leading to a classification of seeking empathy rather than providing it.",0,1
"Yeah, I will definitely be more careful but right now I don't know the reason why or what caused this pain. So, as soon as I know, hopefully it's not something too bad. I will try to avoid this situation.",0,0,0.0946153846153846,-0.0503076923076923,neutral,this is a dummy text,0,0,0,"reason: The utterance expresses uncertainty and concern about experiencing pain but does not actively seek understanding or emotional support from another person. It reflects a personal struggle without indicating a desire for empathy or a response aimed at the other person's feelings. The empathy feature values suggest a lack of emotional expressiveness and engagement with the feelings of others.  
who: 0  
classification_label: 0",The utterance expresses uncertainty and concern about experiencing pain but does not actively seek understanding or emotional support from another person. It reflects a personal struggle without indicating a desire for empathy or a response aimed at the other person's feelings. The empathy feature values suggest a lack of emotional expressiveness and engagement with the feelings of others.  ,0,0
"So, as you know, I've been trying to find a new apartment. I went to see some options around here, like good price and good location. I went there, they told me that it was perfectly fine for me to rent this place. The only communication I had with them was by phone. But as soon as they saw me that I'm a foreigner, they said, oh, no, I'm sorry. We thought you were Japanese but just because you are a foreigner you cannot rent this place and I just didn't say anything to them, I just left, I didn't know what to do.",1,1,0.263538461538462,-0.223461538461538,neutral,this is a dummy text,0,2,0,"reason: The utterance expresses a personal experience of discrimination, indicating a desire for understanding and acknowledgment of the emotional impact of the situation. The speaker shares their feelings of confusion and frustration about being treated differently due to their foreign status, which aligns with the Seeking Empathy category. However, the emotional reaction is weak, and there is no probing into feelings. The interpretation demonstrates a strong understanding of the feelings involved. Overall, the speaker seeks empathy for their negative experience without actively attempting to provide empathy to anyone else.

who: 0
classification_label: 1","The utterance expresses a personal experience of discrimination, indicating a desire for understanding and acknowledgment of the emotional impact of the situation. The speaker shares their feelings of confusion and frustration about being treated differently due to their foreign status, which aligns with the Seeking Empathy category. However, the emotional reaction is weak, and there is no probing into feelings. The interpretation demonstrates a strong understanding of the feelings involved. Overall, the speaker seeks empathy for their negative experience without actively attempting to provide empathy to anyone else.",0,1
"Yes, it's not fair for us. It's too difficult to to find a place. The agency should help me with these kind of things. They saw my documents, they saw my name. It's obvious I'm a foreigner but I don't know they made me lose my time.",0,1,0.0943529411764706,-0.180470588235294,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a feeling of frustration and unfairness regarding a difficult situation the speaker is facing. The speaker is seeking recognition and validation of their negative feelings about the experience they had with the agency, indicating a need to be heard and understood. The emotional reaction is low, but there is a strong interpretation of the situation, suggesting the speaker wants their emotions acknowledged. However, there is no exploration into the feelings of the speaker, which could indicate a lack of deeper empathy engagement. 

who: 0

classification_label: 1","The utterance expresses a feeling of frustration and unfairness regarding a difficult situation the speaker is facing. The speaker is seeking recognition and validation of their negative feelings about the experience they had with the agency, indicating a need to be heard and understood. The emotional reaction is low, but there is a strong interpretation of the situation, suggesting the speaker wants their emotions acknowledged. However, there is no exploration into the feelings of the speaker, which could indicate a lack of deeper empathy engagement. ",0,1
"Yes, definitely I will talk to them and mention from the beginning that they should talk with the owner if it's okay to rent to foreigners because it's just like I don't want to go through this again and lose my time and thank you if I cannot find anything by myself in this agency I will definitely ask you for help.",0,0,0.271052631578947,-0.139473684210526,neutral,this is a dummy text,0,0,0,"reason: The utterance is primarily focused on the speaker's own plans and concerns regarding renting, without expressing emotional needs or demonstrating an understanding of another person's feelings. It does not seek or provide empathy, as indicated by the low values in emotional reaction, interpretation, and exploration. The sentiment is neutral, and the focus is on practical steps rather than emotional connection.  
who: 0  
classification_label: 0","The utterance is primarily focused on the speaker's own plans and concerns regarding renting, without expressing emotional needs or demonstrating an understanding of another person's feelings. It does not seek or provide empathy, as indicated by the low values in emotional reaction, interpretation, and exploration. The sentiment is neutral, and the focus is on practical steps rather than emotional connection.  ",0,0
We are just about to watch this match and I cannot wait. I've been waiting for this like 10 years for my team to reach the finals and finally it's happening.,1,1,0.052,-0.148181818181818,positive,this is a dummy text,0,2,0,"reason: The utterance expresses excitement and anticipation for an event but does not seek or provide empathy towards another person. The focus is primarily on the speaker's own feelings about the match rather than the feelings of others. While there is a positive sentiment and strong interpretation, it does not indicate a desire for empathy or an understanding of someone else's emotions. 
who: 0
classification_label: 0","The utterance expresses excitement and anticipation for an event but does not seek or provide empathy towards another person. The focus is primarily on the speaker's own feelings about the match rather than the feelings of others. While there is a positive sentiment and strong interpretation, it does not indicate a desire for empathy or an understanding of someone else's emotions. ",0,0
"It's a soccer game, the finals in the National League. So I'm very excited because my team has a chance to win the cup this year.",0,0,0.381090909090909,0.0896363636363636,positive,this is a dummy text,0,0,0,"reason: The utterance expresses excitement about a soccer game and a positive sentiment regarding the team's chances, but it does not seek or provide empathy. It is primarily focused on the speaker's own feelings without seeking acknowledgment or understanding from others.  
who: 0  
classification_label: 0","The utterance expresses excitement about a soccer game and a positive sentiment regarding the team's chances, but it does not seek or provide empathy. It is primarily focused on the speaker's own feelings without seeking acknowledgment or understanding from others.  ",0,0
Ah soccer? You just kick the ball with your feet,0,0,0.0995,0.1725,neutral,this is a dummy text,0,0,0,"reason: The utterance is straightforward and fact-oriented, providing a simple explanation about soccer without any emotional content or empathy-related features. There is no indication of seeking or providing empathy, as the emotional reaction, interpretation, and exploration scores are all zero, and the sentiment is neutral.  
who: 0  
classification_label: 0","The utterance is straightforward and fact-oriented, providing a simple explanation about soccer without any emotional content or empathy-related features. There is no indication of seeking or providing empathy, as the emotional reaction, interpretation, and exploration scores are all zero, and the sentiment is neutral.  ",0,0
"Yeah sure, maybe you become a fan of football too. It's fun.",0,0,0.5276,0.154,positive,this is a dummy text,0,0,0,"reason: The utterance expresses a light, positive sentiment about football but does not seek or provide empathy. It is more of a straightforward suggestion or observation about a shared interest rather than an acknowledgment of feelings or emotions. The observed empathy features indicate a lack of emotional expressiveness, understanding, or probing into the emotions of another person.  
who: 0  
classification_label: 0","The utterance expresses a light, positive sentiment about football but does not seek or provide empathy. It is more of a straightforward suggestion or observation about a shared interest rather than an acknowledgment of feelings or emotions. The observed empathy features indicate a lack of emotional expressiveness, understanding, or probing into the emotions of another person.  ",0,0
"Maybe as you have noticed, the last few weeks I've been bringing my own food from home because I'm trying to lose some weight and diet went well for probably, maybe one week because Just on the weekend I ate by myself directly from the bottle like one kilogram of ice cream.",1,1,0.157125,-0.351125,positive,this is a dummy text,0,2,0,"reason: The utterance expresses a personal experience regarding dieting and indulging in ice cream, indicating a level of self-reflection and acknowledgment of emotional struggles related to weight loss. However, it does not actively seek empathy from the listener nor does it provide empathy. The emotional intensity is low (arousal: -0.351125), and while there is some positive sentiment (valence: 0.157125), the lack of emotional reaction and exploration suggests that the speaker is mainly focused on sharing their experience rather than seeking understanding or offering empathy. The interpretations score is high (2), indicating a potential understanding of the situation but not an engagement with the listener's emotions.

who: 0
classification_label: 0","The utterance expresses a personal experience regarding dieting and indulging in ice cream, indicating a level of self-reflection and acknowledgment of emotional struggles related to weight loss. However, it does not actively seek empathy from the listener nor does it provide empathy. The emotional intensity is low (arousal: -0.351125), and while there is some positive sentiment (valence: 0.157125), the lack of emotional reaction and exploration suggests that the speaker is mainly focused on sharing their experience rather than seeking understanding or offering empathy. The interpretations score is high (2), indicating a potential understanding of the situation but not an engagement with the listener's emotions.",0,0
"I don't know, in part yes, it's been hot these days, but I just, I cannot support just eating healthy food, it's not, it doesn't taste good, so I wanted to eat something good, and I ended up eating just chocolate ice cream.",0,1,0.493176470588235,-0.189294117647059,negative,this is a dummy text,0,2,0,"reason: The speaker expresses a personal struggle with maintaining healthy eating habits while also sharing their enjoyment of chocolate ice cream. Although the utterance focuses on their own feelings, it shows some self-awareness and understanding of their situation. However, there are no explicit requests for empathy or expressions of strong emotions directed toward another person. The emotional reaction is low, suggesting a lack of emotional expressiveness, and there is no exploration of feelings or situations of others. The interpretation is strong, indicating a good understanding of their own feelings, but the overall focus remains on the speaker's experience without actively seeking or providing empathy to another person.  
who: 0  
classification_label: 0","The speaker expresses a personal struggle with maintaining healthy eating habits while also sharing their enjoyment of chocolate ice cream. Although the utterance focuses on their own feelings, it shows some self-awareness and understanding of their situation. However, there are no explicit requests for empathy or expressions of strong emotions directed toward another person. The emotional reaction is low, suggesting a lack of emotional expressiveness, and there is no exploration of feelings or situations of others. The interpretation is strong, indicating a good understanding of their own feelings, but the overall focus remains on the speaker's experience without actively seeking or providing empathy to another person.  ",0,0
"Eh, I guess I cannot do anything about it. Diet can wait.",0,0,-0.138,-0.423333333333333,negative,this is a dummy text,0,0,0,"reason: The utterance expresses resignation and a sense of defeat regarding the situation, without seeking or providing empathy. The negative sentiment and lack of emotional reactions, interpretations, or explorations further indicate that it is a straightforward reflection on the speaker's feelings without engaging with another person’s emotions.  
who: 0  
classification_label: 0","The utterance expresses resignation and a sense of defeat regarding the situation, without seeking or providing empathy. The negative sentiment and lack of emotional reactions, interpretations, or explorations further indicate that it is a straightforward reflection on the speaker's feelings without engaging with another person’s emotions.  ",0,0
and I will continue eating ice cream,0,0,0.3025,-0.279,positive,this is a dummy text,0,0,0,"reason: The utterance expresses a personal action (continuing to eat ice cream) without seeking or providing empathy to another person. It has a positive sentiment but lacks emotional expressiveness, understanding, or probing into another's emotions. 
who: 0
classification_label: 0","The utterance expresses a personal action (continuing to eat ice cream) without seeking or providing empathy to another person. It has a positive sentiment but lacks emotional expressiveness, understanding, or probing into another's emotions. ",0,0
"Seeing like a lion here at the zoo. I mean it's the second time I see a lion, this time in a zoo. But the first time I saw one was when I was a child. I went to the circus once. And back then, circus were able to have wild animals. and I got to see this lion making tricks like jumping from one place to another these kind of things it was it was awesome",1,1,0.240451612903226,-0.0755483870967742,positive,this is a dummy text,0,2,0,"reason: The utterance primarily focuses on a personal experience related to seeing lions, which reflects a positive sentiment and a nostalgic emotion. However, it does not express a desire for empathy or provide empathy towards another person. The high interpretation score indicates a strong understanding of the experience being shared, but there is no emotional engagement with another person that would suggest seeking or providing empathy. Therefore, it falls under straightforward, fact-oriented conversation.  
who: 0  
classification_label: 0","The utterance primarily focuses on a personal experience related to seeing lions, which reflects a positive sentiment and a nostalgic emotion. However, it does not express a desire for empathy or provide empathy towards another person. The high interpretation score indicates a strong understanding of the experience being shared, but there is no emotional engagement with another person that would suggest seeking or providing empathy. Therefore, it falls under straightforward, fact-oriented conversation.  ",0,0
I'm just from here but 20 years ago circus could have animals and now it's forbidden so you can see these kind of animals only at the zoo now,0,1,0.2345,-0.1875,negative,this is a dummy text,0,0,0,"reason: The utterance expresses a factual statement about the changes in circus regulations regarding animals and the current state of seeing such animals only in zoos. There is no evident seeking or providing of empathy, as the speaker does not share personal feelings or emotions related to this topic, nor do they express understanding or exploration of another's feelings. The emotional intensity is low, and there is no emotional expressiveness or inquiry into others' emotions.  
who: 0  
classification_label: 0","The utterance expresses a factual statement about the changes in circus regulations regarding animals and the current state of seeing such animals only in zoos. There is no evident seeking or providing of empathy, as the speaker does not share personal feelings or emotions related to this topic, nor do they express understanding or exploration of another's feelings. The emotional intensity is low, and there is no emotional expressiveness or inquiry into others' emotions.  ",0,0
yeah definitely it's more difficult to see these type of animals around here i don't know maybe it's different in other countries,0,0,0.1095,-0.2145,negative,this is a dummy text,0,1,0,"reason: The utterance expresses a sentiment about the difficulty of observing certain animals, suggesting a mild negative feeling. However, it does not actively seek empathy from others or provide empathy to someone else; it is more of an observation or reflection. The emotional reaction is absent, and there is no probing into the feelings or situations of others. The interpretation shows a weak acknowledgment but does not indicate a strong understanding or exploration of emotions. 
who: 0
classification_label: 0","The utterance expresses a sentiment about the difficulty of observing certain animals, suggesting a mild negative feeling. However, it does not actively seek empathy from others or provide empathy to someone else; it is more of an observation or reflection. The emotional reaction is absent, and there is no probing into the feelings or situations of others. The interpretation shows a weak acknowledgment but does not indicate a strong understanding or exploration of emotions. ",0,0
nice maybe I should visit your country sounds exciting,0,0,0.6456,0.0776,positive,this is a dummy text,0,0,0,"reason: The utterance expresses a positive sentiment and indicates interest in visiting another person's country, which suggests a friendly and engaging conversation. However, it does not seek or provide empathy as it lacks emotional engagement, acknowledgment of feelings, or any probing into the other person's emotions. The empathy-related features show no emotional reaction, interpretation, or exploration, indicating that the conversation remains fact-oriented rather than empathetic.  
who: 1  
classification_label: 0","The utterance expresses a positive sentiment and indicates interest in visiting another person's country, which suggests a friendly and engaging conversation. However, it does not seek or provide empathy as it lacks emotional engagement, acknowledgment of feelings, or any probing into the other person's emotions. The empathy-related features show no emotional reaction, interpretation, or exploration, indicating that the conversation remains fact-oriented rather than empathetic.  ",1,0
"As you know, I just sent my daughter to college, so she had to move to another state to go there. I thought she attended school for the last six months, but she's been lying to me. She called me from the school just last week and turns out that she didn't go to her lessons for the last four months. I don't know what's going on with her and she doesn't answer my calls. I don't know what to do.",1,1,0.269363636363636,-0.197363636363636,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a personal concern about the daughter's behavior and the speaker's feelings of confusion and worry, indicating a need to be heard and understood regarding their emotional turmoil. The high score in interpretations suggests that the speaker's situation is being understood, but there is no explicit emotional reaction or exploration of feelings. This aligns with the category of Seeking Empathy, as the speaker is sharing their distress but not receiving empathy in this context. 

who: 0 

classification_label: 1","The utterance expresses a personal concern about the daughter's behavior and the speaker's feelings of confusion and worry, indicating a need to be heard and understood regarding their emotional turmoil. The high score in interpretations suggests that the speaker's situation is being understood, but there is no explicit emotional reaction or exploration of feelings. This aligns with the category of Seeking Empathy, as the speaker is sharing their distress but not receiving empathy in this context. ",0,1
"Yes, I will have to drive there and try to find her in person because there is no other way for me to contact her. I don't know even if she's okay or not. I'm scared.",0,1,0.212666666666667,-0.0102222222222222,negative,this is a dummy text,0,0,0,"reason: The utterance expresses a feeling of fear and concern about another person's well-being, indicating a need for empathy. The speaker is seeking acknowledgment of their emotional distress (""I'm scared"") but does not explicitly seek emotional understanding or share positive feelings. The low arousal and negative sentiment also signify emotional turmoil. However, the absence of emotional reactions, interpretations, or explorations suggests a less explicit expression of need for empathy. Therefore, it primarily falls under seeking empathy as the speaker is expressing a personal emotional struggle.

who: 0
classification_label: 1","The utterance expresses a feeling of fear and concern about another person's well-being, indicating a need for empathy. The speaker is seeking acknowledgment of their emotional distress (""I'm scared"") but does not explicitly seek emotional understanding or share positive feelings. The low arousal and negative sentiment also signify emotional turmoil. However, the absence of emotional reactions, interpretations, or explorations suggests a less explicit expression of need for empathy. Therefore, it primarily falls under seeking empathy as the speaker is expressing a personal emotional struggle.",0,1
I forgot I had that option I will check here social media and see if I can contact some of her friends maybe that's the i can finally know if she's okay at least,0,0,0.3412,-0.1974,neutral,this is a dummy text,0,0,0,"reason: The utterance expresses a thought process about trying to check social media to contact friends for information about someone else's well-being, but it does not explicitly convey any emotional response, understanding, or probing into the other person's feelings. It is more fact-oriented and lacks the elements of seeking or providing empathy.  
who: 0  
classification_label: 0","The utterance expresses a thought process about trying to check social media to contact friends for information about someone else's well-being, but it does not explicitly convey any emotional response, understanding, or probing into the other person's feelings. It is more fact-oriented and lacks the elements of seeking or providing empathy.  ",0,0
yeah for now I just want to to know that she's alright and try to understand why she did this because she's a good daughter so probably something bad happened to her or bad friends I don't know I would try to help her overcome this together,0,1,0.324,-0.0333333333333333,neutral,this is a dummy text,0,0,0,"reason: The utterance expresses concern for another person's well-being and a desire to understand their situation, which indicates a degree of empathy; however, it lacks strong emotional expressiveness, understanding, or probing questions. Thus, it's more aligned with seeking empathy rather than providing it. The speaker is focused on the other person (the daughter) and is expressing a desire to comprehend her circumstances, suggesting an element of seeking understanding for the other’s wellbeing. 
who: 1
classification_label: 1","The utterance expresses concern for another person's well-being and a desire to understand their situation, which indicates a degree of empathy; however, it lacks strong emotional expressiveness, understanding, or probing questions. Thus, it's more aligned with seeking empathy rather than providing it. The speaker is focused on the other person (the daughter) and is expressing a desire to comprehend her circumstances, suggesting an element of seeking understanding for the other’s wellbeing. ",1,1
"The other day when I was walking around I went to buy some wood for something that I needed to do in my house but the surprising thing is that I just saw some guy walking around with a huge load of lumber on his shoulder and he was just carrying it like it was nothing and it was pretty heavy wood. I think it was like, what, 150 kilograms?",1,1,0.20704,-0.204,neutral,this is a dummy text,0,1,0,"reason: The utterance is primarily a factual description of an observation made by the speaker about someone carrying lumber. It does not express a desire for empathy, nor does it provide empathy to another person. The emotional features indicate a neutral sentiment and a lack of emotional expressiveness, interpretations, and explorations, which further supports that there is no empathetic engagement present.  
who: 0  
classification_label: 0","The utterance is primarily a factual description of an observation made by the speaker about someone carrying lumber. It does not express a desire for empathy, nor does it provide empathy to another person. The emotional features indicate a neutral sentiment and a lack of emotional expressiveness, interpretations, and explorations, which further supports that there is no empathetic engagement present.  ",0,0
"Oh yeah, he was like really muscular, but I just found it impressive that people can actually carry around that kind of weight like in everyday life i thought that was like only things that bodybuilders did for like training and stuff",0,0,0.394235294117647,-0.151882352941176,positive,this is a dummy text,0,1,0,"reason: The utterance expresses admiration for muscular individuals and their ability to carry weight in everyday life but does not indicate a desire for empathy from others or an effort to provide empathy in response to someone's feelings. The emotional tone is positive but not directed towards understanding or supporting another person's emotional experience. 
who: 0
classification_label: 0",The utterance expresses admiration for muscular individuals and their ability to carry weight in everyday life but does not indicate a desire for empathy from others or an effort to provide empathy in response to someone's feelings. The emotional tone is positive but not directed towards understanding or supporting another person's emotional experience. ,0,0
"Yeah, maybe. Like, I didn't know that working in that profession made you like so strong, but it's pretty amazing, you know?",0,1,0.573555555555556,0.0311111111111111,positive,this is a dummy text,0,1,0,"reason: The utterance reflects a positive sentiment and acknowledges appreciation for strength in a profession, but does not explicitly seek or provide empathy towards another's feelings. The emotional reaction is weak, and there is no probing into the emotions of another, indicating a lack of empathy engagement.  
who: 0  
classification_label: 0","The utterance reflects a positive sentiment and acknowledges appreciation for strength in a profession, but does not explicitly seek or provide empathy towards another's feelings. The emotional reaction is weak, and there is no probing into the emotions of another, indicating a lack of empathy engagement.  ",0,0
"So, I was reading the other day about news and I read a very very sad story about a kid, a baby who was born premature and she ended up actually passing away because you know once you are born premature you have to have access to medication and the parents because they were like religious they didn't believe in medication so they just never gave her medicine or anything and she ended up passing away and that was like really sad to to read",1,1,0.245096774193548,-0.248903225806452,negative,this is a dummy text,0,2,0,"reason: The utterance expresses a negative sentiment about a sad story, but it does not seek or provide empathy directly. The speaker reflects on the story emotionally but does not explicitly engage with the feelings of another person or invite empathy from the listener. The high interpretation score indicates an understanding of the situation but does not translate to a personal connection or engagement with emotions. Therefore, it fits the criteria for none.  
who: 0  
classification_label: 0","The utterance expresses a negative sentiment about a sad story, but it does not seek or provide empathy directly. The speaker reflects on the story emotionally but does not explicitly engage with the feelings of another person or invite empathy from the listener. The high interpretation score indicates an understanding of the situation but does not translate to a personal connection or engagement with emotions. Therefore, it fits the criteria for none.  ",0,0
"Yeah, it's a really sad thing and it kinda takes away your faith for humanity, right? It's like, how can you be so callous as to just allow that because you believe in something that you haven't seen? I don't know, it's really sad that we have these things happen in real life, you know?",0,1,0.275578947368421,-0.226526315789474,negative,this is a dummy text,1,1,2,"reason: The utterance expresses a strong negative sentiment about a sad situation, reflecting personal feelings and a sense of despair regarding humanity. The speaker is sharing their emotional experience and seeking acknowledgment of their feelings, which indicates a desire to be understood. The emotional reaction is weakly expressed, but there is a strong exploration of the emotions involved, suggesting the speaker is inviting others to reflect on their feelings too. This aligns with the category of Seeking Empathy.

who: 0

classification_label: 1","The utterance expresses a strong negative sentiment about a sad situation, reflecting personal feelings and a sense of despair regarding humanity. The speaker is sharing their emotional experience and seeking acknowledgment of their feelings, which indicates a desire to be understood. The emotional reaction is weakly expressed, but there is a strong exploration of the emotions involved, suggesting the speaker is inviting others to reflect on their feelings too. This aligns with the category of Seeking Empathy.",0,1
"Yeah, it's really sad that we haven't done anything in the law or anything to stop these kinds of things to happen, because that's someone that could have been saved, and that's the kind of thing that just makes you depressed or wild after you read about it.",0,1,0.0693333333333333,-0.1505,negative,this is a dummy text,0,1,0,"reason: The utterance expresses a feeling of sadness and frustration regarding a situation that could have been prevented, indicating a personal emotional response to a broader societal issue. However, it does not explicitly seek empathy from another person nor provide empathy to someone else. It reflects a negative sentiment and a weak emotional reaction with no exploration into the feelings of another. The acknowledgment of feelings is present, but it does not actively engage or probe into the emotions of others. 
who: 0
classification_label: 0","The utterance expresses a feeling of sadness and frustration regarding a situation that could have been prevented, indicating a personal emotional response to a broader societal issue. However, it does not explicitly seek empathy from another person nor provide empathy to someone else. It reflects a negative sentiment and a weak emotional reaction with no exploration into the feelings of another. The acknowledgment of feelings is present, but it does not actively engage or probe into the emotions of others. ",0,0
"One thing that I anticipated a lot was the first time that I went to play Dungeons and Dragons. It was with a group of friends and they were all really into the game and I didn't know anything about it. So people were like, yeah, you'll be fine. But I didn't know what I was doing. And I felt kind of dumb. But at the end of the day, they also had fun. I tried my best. And it was really fun. And after that, I was looking forward to the next session.",1,1,0.294230769230769,-0.117384615384615,positive,this is a dummy text,0,2,0,"reason: The utterance expresses a personal experience where the speaker reflects on their feelings of uncertainty and inadequacy in a new social situation but ultimately concludes with a positive outcome. However, the focus is primarily on the speaker's own feelings and experience rather than seeking or providing empathy towards others. The emotional reaction is weak, and there is no probing into the emotions of others. The strong interpretation suggests some understanding of the context but does not indicate an empathetic engagement with others.  
who: 0  
classification_label: 0","The utterance expresses a personal experience where the speaker reflects on their feelings of uncertainty and inadequacy in a new social situation but ultimately concludes with a positive outcome. However, the focus is primarily on the speaker's own feelings and experience rather than seeking or providing empathy towards others. The emotional reaction is weak, and there is no probing into the emotions of others. The strong interpretation suggests some understanding of the context but does not indicate an empathetic engagement with others.  ",0,0
"So yeah, that's actually correct. I was playing with an entire different group of people who were already very into it. And it was interesting because they all already knew what they were doing and I didn't. But yeah, I think it went pretty well. And yeah, that's what got me into that hobby.",0,0,0.5,-0.0677777777777778,positive,this is a dummy text,0,2,0,"reason: The utterance reflects a person's own experience and feelings about engaging in a new hobby, showing some level of positive sentiment and understanding of the situation. However, it does not actively seek empathy from others nor provide empathy to someone else; it is more of a fact-oriented sharing of an experience. The high interpretation score indicates a strong understanding of the context but does not lead to an emotional exchange or exploration of feelings.  
who: 0  
classification_label: 0","The utterance reflects a person's own experience and feelings about engaging in a new hobby, showing some level of positive sentiment and understanding of the situation. However, it does not actively seek empathy from others nor provide empathy to someone else; it is more of a fact-oriented sharing of an experience. The high interpretation score indicates a strong understanding of the context but does not lead to an emotional exchange or exploration of feelings.  ",0,0
