text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
"It's a soccer game, the finals in the National League. So I'm very excited because my team has a chance to win the cup this year.",0,0,0.8,0.7,positive,this is a dummy text,0,0,0,"reason: The speaker is expressing excitement about a positive event (a soccer game) and their team's opportunity to succeed. They are sharing their own positive emotions and enthusiasm explicitly, indicating a desire for their feelings to be understood and shared by others. This is indicative of seeking empathy.
arousal: 0.7 (high arousal due to excitement)
valence: 0.8 (clearly positive sentiment)
who: 0 (the person is talking about their own feelings using ""I'm very excited"" and ""my team"")
sentiment: positive
emotional_reaction: 0 (no explicit emotional reaction from someone else)
interpretations: 0 (no explicit demonstration of understanding from another person)
explorations: 0 (no probing questions or attempts to explore emotions further)

classification_label: 1","The speaker is expressing excitement about a positive event (a soccer game) and their team's opportunity to succeed. They are sharing their own positive emotions and enthusiasm explicitly, indicating a desire for their feelings to be understood and shared by others. This is indicative of seeking empathy.",0,0,0,0,1
Ah soccer? You just kick the ball with your feet,0,0,0,,neutral,this is a dummy text,0,0,0,"reason: The utterance is a straightforward, factual statement about soccer. It does not seek acknowledgment, express understanding or empathy, nor does it indicate any emotional involvement or recognition of the other's emotions. It simply describes the action involved in soccer without emotional depth.  
arousal: -0.6 (low emotional intensity, calm and neutral)  
valence: 0 (neutral, neither positive nor negative)  
who: 2 (attention is focused on an external topic: soccer)  
sentiment: neutral  
emotional_reaction: 0 (does not allude to any emotion)  
interpretations: 0 (no expression of understanding)  
explorations: 0 (no probing or interest in emotional state)

classification_label: 0","The utterance is a straightforward, factual statement about soccer. It does not seek acknowledgment, express understanding or empathy, nor does it indicate any emotional involvement or recognition of the other's emotions. It simply describes the action involved in soccer without emotional depth.  ",2,0,0,0,0
"Yeah sure, maybe you become a fan of football too. It's fun.",0,0,0.5,0.1,positive,this is a dummy text,0,0,0,"reason: The speaker is casually suggesting an enjoyable activity (football) to the other person. There is no explicit indication that the speaker seeks empathy, nor are they providing empathy by showing understanding or emotional support. The utterance is friendly and positive but is mostly factual and casual without emotional depth.
arousal: 0.1 (slightly positive and mildly enthusiastic tone)
valence: 0.5 (positive sentiment about the enjoyment of football)
who: 1 (main attention on the person they are talking to, indicated by usage of ""you"")
sentiment: positive
emotional_reaction: 0 (no explicit emotional reaction or mention of own emotions)
interpretations: 0 (no demonstration of understanding or inference about the other person's perspective)
explorations: 0 (no probing or exploration into the other person's emotions or situation)

classification_label: 0","The speaker is casually suggesting an enjoyable activity (football) to the other person. There is no explicit indication that the speaker seeks empathy, nor are they providing empathy by showing understanding or emotional support. The utterance is friendly and positive but is mostly factual and casual without emotional depth.",1,0,0,0,0
"Maybe as you have noticed, the last few weeks I've been bringing my own food from home because I'm trying to lose some weight and diet went well for probably, maybe one week because Just on the weekend I ate by myself directly from the bottle like one kilogram of ice cream.",1,1,,0.2,negative,this is a dummy text,0,2,0,"reason: The speaker is sharing personal struggles with dieting and weight loss, indicating a desire for acknowledgment and understanding of their difficulty. They openly discuss their emotions and recent behavior, implying they seek empathy from the listener.
arousal: 0.2 (The speaker shows mild emotional intensity, mentioning a personal struggle but without extreme emotional distress.)
valence: -0.4 (The utterance reflects mild negative emotion due to disappointment or frustration with oneself.)
who: 0 (The speaker is mainly focused on themselves, using first-person pronouns and describing personal experiences.)
sentiment: negative (Expresses negative feelings toward their own behavior and self-control.)
emotional_reaction: 1 (Weak emotional reaction, implicit disappointment about their eating behavior but no explicit emotional labels.)
interpretations: 0 (No explicit interpretation or acknowledgment of another's feelings or situation.)
explorations: 0 (No probing questions or exploration into others' feelings or experiences.)

classification_label: 1","The speaker is sharing personal struggles with dieting and weight loss, indicating a desire for acknowledgment and understanding of their difficulty. They openly discuss their emotions and recent behavior, implying they seek empathy from the listener.",0,1,0,0,1
"I don't know, in part yes, it's been hot these days, but I just, I cannot support just eating healthy food, it's not, it doesn't taste good, so I wanted to eat something good, and I ended up eating just chocolate ice cream.",0,1,,,negative,this is a dummy text,0,2,0,"reason: The speaker expresses personal dissatisfaction or mild frustration about their own eating habits, implicitly seeking understanding or validation. They describe their struggle with healthy eating and justify their decision to indulge in chocolate ice cream, indicating they are sharing their feelings and experiences, likely wanting acknowledgement or empathy from the listener.
arousal: -0.3 (The emotional intensity is mild, showing slight frustration or disappointment without high intensity.)
valence: -0.4 (The speaker conveys mild negativity due to dissatisfaction or frustration with their dietary choices.)
who: 0 (The speaker's focus is primarily on themselves, discussing their personal feelings and choices.)
sentiment: negative (The speaker expresses mild negative sentiment about their dissatisfaction with healthy food choices and frustration over their eating decisions.)
emotional_reaction: 0 (The speaker does not explicitly mention or allude to any strong emotional response from the listener.)
interpretations: 0 (The speaker does not explicitly demonstrate understanding or inference regarding someone else's emotions or situation.)
explorations: 0 (The speaker is not actively probing or exploring someone else's emotions or situation.)

classification_label: 1","The speaker expresses personal dissatisfaction or mild frustration about their own eating habits, implicitly seeking understanding or validation. They describe their struggle with healthy eating and justify their decision to indulge in chocolate ice cream, indicating they are sharing their feelings and experiences, likely wanting acknowledgement or empathy from the listener.",0,0,0,0,1
"Eh, I guess I cannot do anything about it. Diet can wait.",0,0,,,negative,this is a dummy text,0,0,0,"reason: The speaker acknowledges a negative feeling or frustration about their current situation (""Eh, I guess I cannot do anything about it"") and implicitly expresses a sense of resignation or mild disappointment regarding postponing their diet (""Diet can wait""). They seem to indirectly seek recognition or validation of this negative sentiment, wanting to be understood or empathized with.
arousal: -0.3 (speaker expresses mild calm resignation rather than intense emotion)
valence: -0.4 (negative tone indicating disappointment or resignation)
who: 0 (focus is on the speaker's own situation)
sentiment: negative
emotional_reaction: 0 (no explicit emotional reaction)
interpretations: 0 (no expression of understanding or inference)
explorations: 0 (no probing or questioning)

classification_label: 1","The speaker acknowledges a negative feeling or frustration about their current situation (""Eh, I guess I cannot do anything about it"") and implicitly expresses a sense of resignation or mild disappointment regarding postponing their diet (""Diet can wait""). They seem to indirectly seek recognition or validation of this negative sentiment, wanting to be understood or empathized with.",0,0,0,0,1
and I will continue eating ice cream,0,0,0.1,,neutral,this is a dummy text,0,0,0,"reason: This utterance is simply stating a personal action without expressing or seeking any emotional understanding or empathy. It is neutral, factual, and does not contain emotional sentiment or empathy-oriented communication.
arousal: -0.8 (calm, relaxed tone)
valence: 0.1 (slightly positive but mostly neutral)
who: 0 (attention on self, ""I"")
sentiment: neutral
emotional_reaction: 0 (no emotional expressiveness)
interpretations: 0 (no expression of understanding or inference)
explorations: 0 (no exploration or probing questions)

classification_label: 0","This utterance is simply stating a personal action without expressing or seeking any emotional understanding or empathy. It is neutral, factual, and does not contain emotional sentiment or empathy-oriented communication.",0,0,0,0,0
"Seeing like a lion here at the zoo. I mean it's the second time I see a lion, this time in a zoo. But the first time I saw one was when I was a child. I went to the circus once. And back then, circus were able to have wild animals. and I got to see this lion making tricks like jumping from one place to another these kind of things it was it was awesome",1,1,0.7,0.3,positive,this is a dummy text,0,2,0,"reason: The utterance is focused on describing a past personal experience and a memory that holds positive emotions without explicitly seeking emotional support or understanding from the listener. It does not communicate empathy or the desire for empathy clearly. It is simply sharing an enjoyable, nostalgic experience, making it neither seeking nor providing empathy.
arousal: 0.3 (The speaker expresses mild emotional intensity through excitement and enthusiasm)
valence: 0.7 (The memory described is strongly positive and enjoyable)
who: 0 (The speaker mainly talks about their own experience and memory using ""I"")
sentiment: positive (The utterance clearly conveys positive feelings and excitement about the memory)
emotional_reaction: 1 (The speaker expresses mild emotional excitement without explicit emotional labeling)
interpretations: 0 (There is no demonstration of understanding or inference of another person's emotional state)
explorations: 0 (No questions or exploration about the listener's emotions or situation)

classification_label: 0","The utterance is focused on describing a past personal experience and a memory that holds positive emotions without explicitly seeking emotional support or understanding from the listener. It does not communicate empathy or the desire for empathy clearly. It is simply sharing an enjoyable, nostalgic experience, making it neither seeking nor providing empathy.",0,1,0,0,0
I'm just from here but 20 years ago circus could have animals and now it's forbidden so you can see these kind of animals only at the zoo now,0,1,0,,neutral,this is a dummy text,0,0,0,"reason: The utterance provides factual information about changes in local rules regarding circus animals. It does not express or seek emotional support, understanding, or acknowledgment.  
arousal: -0.5 (The speaker seems calm and neutral, stating factual information without emotional intensity.)  
valence: 0 (Neutral emotional polarity as the utterance neither expresses clearly positive nor negative feelings.)  
who: 2 (The speaker's focus is on another subject—circus animals and regulation—not on themselves or the interlocutor.)  
sentiment: neutral (The utterance expresses no clearly positive or negative sentiment.)  
emotional_reaction: 0 (No explicit or implicit emotional reaction is provided.)  
interpretations: 0 (No demonstration of understanding or inferred empathy.)  
explorations: 0 (No attempt to explore or probe further into anyone's emotions or experiences.)  

classification_label: 0","The utterance provides factual information about changes in local rules regarding circus animals. It does not express or seek emotional support, understanding, or acknowledgment.  ",2,0,0,0,0
yeah definitely it's more difficult to see these type of animals around here i don't know maybe it's different in other countries,0,0,0,,neutral,this is a dummy text,0,1,0,"reason: The utterance is straightforward and factual, discussing the rarity of certain animals. It does not explicitly seek empathy, nor does it provide empathy to another individual. Instead, it is a neutral observation without emotional intensity or emotional expression directed towards oneself or another.
arousal: -0.5 (The statement is calm and reflective, not intense.)
valence: 0 (Neutral sentiment, neither positive nor negative emotion is clearly expressed.)
who: 2 (The speaker's main attention is on another topic—the animals and their distribution in different countries.)
sentiment: neutral (The statement is observational, without explicit positive or negative polarity.)
emotional_reaction: 0 (No emotional reaction is indicated.)
interpretations: 0 (No expression of understanding or inference about others' emotions.)
explorations: 0 (No probing questions or explorations into emotions or situations of others.)

classification_label: 0","The utterance is straightforward and factual, discussing the rarity of certain animals. It does not explicitly seek empathy, nor does it provide empathy to another individual. Instead, it is a neutral observation without emotional intensity or emotional expression directed towards oneself or another.",2,0,0,0,0
nice maybe I should visit your country sounds exciting,0,0,0.6,0.3,positive,this is a dummy text,0,0,0,"reason: The person is expressing interest and excitement about visiting the other person's country. This statement is positive, emotionally engaged, and conveys an implicit desire to connect and vicariously share positive feelings. It suggests seeking empathy, as the speaker is indirectly looking for acknowledgment or encouragement about their excitement and curiosity.
arousal: 0.3  
valence: 0.6  
who: 0  
sentiment: positive  
emotional_reaction: 1  
interpretations: 0  
explorations: 1  

classification_label: 1","The person is expressing interest and excitement about visiting the other person's country. This statement is positive, emotionally engaged, and conveys an implicit desire to connect and vicariously share positive feelings. It suggests seeking empathy, as the speaker is indirectly looking for acknowledgment or encouragement about their excitement and curiosity.",0,1,0,1,1
"As you know, I just sent my daughter to college, so she had to move to another state to go there. I thought she attended school for the last six months, but she's been lying to me. She called me from the school just last week and turns out that she didn't go to her lessons for the last four months. I don't know what's going on with her and she doesn't answer my calls. I don't know what to do.",1,1,,0.7,negative,this is a dummy text,0,2,0,"reason: The speaker expresses worry, confusion, and emotional distress regarding their daughter's behavior and seeks understanding, acknowledgment, and support from the listener. They explicitly share their feelings and difficulties, indicating a clear desire for empathy.
arousal: 0.7 (indicating moderately high emotional intensity due to anxiety, confusion, and worry)
valence: -0.8 (reflecting very negative emotional state)
who: 0 (the speaker is mainly focused on their own feelings and situation)
sentiment: negative
emotional_reaction: 2 (strong explicit emotional expressions such as ""I don't know what's going on"" and clear distress)
interpretations: 0 (no explicit demonstration of understanding another's feelings, as this is about the speaker's own feelings)
explorations: 0 (no probing or questions directed towards the listener or another person)

classification_label: 1","The speaker expresses worry, confusion, and emotional distress regarding their daughter's behavior and seeks understanding, acknowledgment, and support from the listener. They explicitly share their feelings and difficulties, indicating a clear desire for empathy.",0,2,0,0,1
"Yes, I will have to drive there and try to find her in person because there is no other way for me to contact her. I don't know even if she's okay or not. I'm scared.",0,1,,0.7,negative,this is a dummy text,0,0,0,"reason: The speaker is explicitly expressing fear, uncertainty, and worry about another person's well-being. This indicates they want their negative feelings recognized, understood, and acknowledged. Hence, this is a clear case of seeking empathy.
arousal: 0.7 (the speaker indicates worry and fear, showing emotional intensity)
valence: -0.8 (the emotions expressed are strongly negative, fear and worry)
who: 0 (the speaker's main attention is on themselves and their feelings)
sentiment: negative
emotional_reaction: 2 (explicit emotional response: ""I'm scared."")
interpretations: 0 (no expression of understanding from another person provided)
explorations: 0 (no exploration or questioning from another person provided)

classification_label: 1","The speaker is explicitly expressing fear, uncertainty, and worry about another person's well-being. This indicates they want their negative feelings recognized, understood, and acknowledged. Hence, this is a clear case of seeking empathy.",0,2,0,0,1
I forgot I had that option I will check here social media and see if I can contact some of her friends maybe that's the i can finally know if she's okay at least,0,0,,0.4,negative,this is a dummy text,0,0,0,"reason: The utterance expresses concern and worry about another person's wellbeing, demonstrating emotional distress and a desire to resolve uncertainty. The speaker is actively thinking about contacting friends on social media to seek assurance, indicating emotional involvement and implicitly showing a need to be understood and supported emotionally.
arousal: 0.4 (moderate emotional intensity due to concern and worry)
valence: -0.5 (negative emotional state, anxiety about another person's wellbeing)
who: 2 (attention focused primarily on another person)
sentiment: negative
emotional_reaction: 1 (weak emotional expression, implied concern but not explicitly labeled)
interpretations: 0 (no explicit expression of understanding toward other's feelings)
explorations: 0 (no explicit probing or question directed toward understanding the other's feelings)

classification_label: 1","The utterance expresses concern and worry about another person's wellbeing, demonstrating emotional distress and a desire to resolve uncertainty. The speaker is actively thinking about contacting friends on social media to seek assurance, indicating emotional involvement and implicitly showing a need to be understood and supported emotionally.",2,1,0,0,1
yeah for now I just want to to know that she's alright and try to understand why she did this because she's a good daughter so probably something bad happened to her or bad friends I don't know I would try to help her overcome this together,0,1,,0.4,negative,this is a dummy text,0,0,0,"reason: The speaker explicitly expresses concern and a desire to understand and help another person (daughter). This reflects an effort to empathize, understand the emotions and experiences of the other, and shows intent to provide emotional support.
arousal: 0.4 (moderately elevated, showing concern and emotional involvement)
valence: -0.4 (negative emotional context, worry and concern)
who: 2 (attention primarily focused on another person - the daughter)
sentiment: negative (expressing worry and concern about daughter's situation)
emotional_reaction: 1 (weak emotional response implied; concern and worry are expressed but not explicitly labeled)
interpretations: 1 (weak interpretation; speaker tries to understand the reasons behind the daughter's actions, but without explicit detailed inference)
explorations: 1 (weak exploration; the speaker implicitly expresses the desire to understand more about the daughter's circumstances, but without explicit or strong probing questions)

classification_label: 2","The speaker explicitly expresses concern and a desire to understand and help another person (daughter). This reflects an effort to empathize, understand the emotions and experiences of the other, and shows intent to provide emotional support.",2,1,1,1,2
"The other day when I was walking around I went to buy some wood for something that I needed to do in my house but the surprising thing is that I just saw some guy walking around with a huge load of lumber on his shoulder and he was just carrying it like it was nothing and it was pretty heavy wood. I think it was like, what, 150 kilograms?",1,1,0.1,,neutral,this is a dummy text,0,1,0,"reason: The utterance describes a simple observation about another person's action and strength. It is fact-oriented without explicitly expressing personal emotional states or feelings, nor is it attempting to understand or acknowledge another person's emotions or inviting empathy from others. Thus, it neither seeks nor provides empathy.
arousal: -0.2 (relatively calm, no significant emotional intensity)
valence: 0.1 (slightly positive or neutral sentiment, mild surprise or admiration at the strength observed)
who: 2 (attention is on another person/topic, the man with the lumber)
sentiment: neutral (no clear positive or negative sentiment expressed)
emotional_reaction: 0 (no emotional reactions indicated)
interpretations: 0 (no explicit or implicit understanding expressed)
explorations: 0 (no probing or exploration into anyone's feelings or situation)

classification_label: 0","The utterance describes a simple observation about another person's action and strength. It is fact-oriented without explicitly expressing personal emotional states or feelings, nor is it attempting to understand or acknowledge another person's emotions or inviting empathy from others. Thus, it neither seeks nor provides empathy.",2,0,0,0,0
"Oh yeah, he was like really muscular, but I just found it impressive that people can actually carry around that kind of weight like in everyday life i thought that was like only things that bodybuilders did for like training and stuff",0,0,0.4,0.2,positive,this is a dummy text,0,1,0,"reason: This utterance is descriptive and expresses admiration or surprise about another person's capability. While it reflects a positive impression, it neither explicitly seeks empathy nor directly provides empathetic understanding. It mainly describes an observation without emotional probing or explicit emotional acknowledgment towards the conversation partner.
arousal: 0.2 (slightly intrigued or impressed but not highly aroused)
valence: 0.4 (somewhat positive, impressed tone)
who: 2 (main attention is on another person/topic)
sentiment: positive
emotional_reaction: 1 (weak; implicit impressed reaction without explicit emotional labeling)
interpretations: 0 (no clear indication of explicit understanding expressed)
explorations: 0 (no questions or probing into another person's emotions or situation)

classification_label: 0","This utterance is descriptive and expresses admiration or surprise about another person's capability. While it reflects a positive impression, it neither explicitly seeks empathy nor directly provides empathetic understanding. It mainly describes an observation without emotional probing or explicit emotional acknowledgment towards the conversation partner.",2,1,0,0,0
"Yeah, maybe. Like, I didn't know that working in that profession made you like so strong, but it's pretty amazing, you know?",0,1,0.7,0.3,positive,this is a dummy text,0,1,0,"reason: The utterance expresses admiration and surprise about the strength of someone working in a particular profession. It explicitly acknowledges and positively evaluates the emotional state or qualities of another person. Thus, it aligns with the definition of providing empathy by recognizing and appreciating the emotional strength of another individual.
arousal: 0.3 (slightly elevated emotional intensity, shown by expressions of surprise and admiration)
valence: 0.7 (positive sentiment, emphasizing admiration and amazement)
who: 1 (main attention is on the other person or someone else, as indicated by ""you"")
sentiment: positive
emotional_reaction: 1 (weak emotional reaction, expressing mild admiration without explicit emotional labeling)
interpretations: 1 (weak interpretation, generic acknowledgment of another person's strength without detailed inference)
explorations: 0 (no probing or questions to further explore emotions or situations)

classification_label: 2","The utterance expresses admiration and surprise about the strength of someone working in a particular profession. It explicitly acknowledges and positively evaluates the emotional state or qualities of another person. Thus, it aligns with the definition of providing empathy by recognizing and appreciating the emotional strength of another individual.",1,1,1,0,2
"So, I was reading the other day about news and I read a very very sad story about a kid, a baby who was born premature and she ended up actually passing away because you know once you are born premature you have to have access to medication and the parents because they were like religious they didn't believe in medication so they just never gave her medicine or anything and she ended up passing away and that was like really sad to to read",1,1,,,negative,this is a dummy text,0,2,0,"reason: The speaker explicitly shares an emotionally distressing story about reading news related to the death of a premature baby. They emphasize their own emotional reaction (""really sad to read""), signifying they want their negative feelings acknowledged. This clearly indicates a desire to be heard and understood, categorized as ""Seeking Empathy.""  
arousal: -0.3 (The speaker seems affected and saddened by the news but not highly agitated or intensely upset)  
valence: -0.8 (The described event is very negative, tragic, and upsetting)  
who: 0 (Attention is focused on themselves, using ""I was reading,"" ""I read,"" and expressing their own emotional reaction explicitly)  
sentiment: negative (The utterance explicitly reflects sadness and negative emotion)  
emotional_reaction: 1 (Weak emotional expression, explicitly labeling it as ""really sad,"" but without strong explicit emotional statements like ""I feel devastated"")  
interpretations: 0 (No explicit indication of understanding or interpreting another person's feelings or situation, just personal emotional reaction)  
explorations: 0 (No exploration or probing into emotions or situations of another person)  

classification_label: 1","The speaker explicitly shares an emotionally distressing story about reading news related to the death of a premature baby. They emphasize their own emotional reaction (""really sad to read""), signifying they want their negative feelings acknowledged. This clearly indicates a desire to be heard and understood, categorized as ""Seeking Empathy.""  ",0,1,0,0,1
"Yeah, it's a really sad thing and it kinda takes away your faith for humanity, right? It's like, how can you be so callous as to just allow that because you believe in something that you haven't seen? I don't know, it's really sad that we have these things happen in real life, you know?",0,1,,0.5,negative,this is a dummy text,1,1,2,"reason: The utterance explicitly demonstrates emotional understanding (""it's a really sad thing"", ""takes away your faith for humanity"") and also expresses emotional resonance with the situation described. It communicates a strong emotional reaction, clearly recognizing and acknowledging negative emotions, reflecting an explicit empathy-providing stance.
arousal: 0.5  
valence: -0.7  
who: 2  
sentiment: negative  
emotional_reaction: 2  
interpretations: 2  
explorations: 1  

classification_label: 2","The utterance explicitly demonstrates emotional understanding (""it's a really sad thing"", ""takes away your faith for humanity"") and also expresses emotional resonance with the situation described. It communicates a strong emotional reaction, clearly recognizing and acknowledging negative emotions, reflecting an explicit empathy-providing stance.",2,2,2,1,2
"Yeah, it's really sad that we haven't done anything in the law or anything to stop these kinds of things to happen, because that's someone that could have been saved, and that's the kind of thing that just makes you depressed or wild after you read about it.",0,1,,0.6,negative,this is a dummy text,0,1,0,"reason: This utterance explicitly expresses negative emotions (""really sad"", ""makes you depressed or wild"") and clearly indicates personal emotional involvement in the topic. The speaker seems emotionally affected and implicitly seeks acknowledgment and understanding of these strong feelings from the listener. Therefore, the utterance fits into the ""Seeking Empathy"" category.
arousal: 0.6 (indicates moderately high emotional intensity)
valence: -0.7 (clearly negative emotions expressed: sadness, depression, frustration)
who: 0 (the speaker is primarily focusing on their own emotional experience and feelings)
sentiment: negative
emotional_reaction: 2 (strong explicit emotional response – explicitly stating sadness and depression)
interpretations: 0 (no explicit interpretation of others' feelings or situations)
explorations: 0 (no probing or asking questions about another's emotions or situation)

classification_label: 1","This utterance explicitly expresses negative emotions (""really sad"", ""makes you depressed or wild"") and clearly indicates personal emotional involvement in the topic. The speaker seems emotionally affected and implicitly seeks acknowledgment and understanding of these strong feelings from the listener. Therefore, the utterance fits into the ""Seeking Empathy"" category.",0,2,0,0,1
"One thing that I anticipated a lot was the first time that I went to play Dungeons and Dragons. It was with a group of friends and they were all really into the game and I didn't know anything about it. So people were like, yeah, you'll be fine. But I didn't know what I was doing. And I felt kind of dumb. But at the end of the day, they also had fun. I tried my best. And it was really fun. And after that, I was looking forward to the next session.",1,1,0.5,0.2,positive,this is a dummy text,0,2,0,"reason: The speaker describes a personal experience that involved initial anxiety and insecurity (""I didn't know what I was doing,"" ""I felt kind of dumb"") followed by a positive resolution (""it was really fun,"" ""I was looking forward to the next session""). They seem to be sharing their emotions and feelings openly, implicitly seeking acknowledgment and understanding of their initial apprehension and later enthusiasm. This aligns with ""Seeking Empathy.""
arousal: 0.2 (The speaker expresses mild emotional intensity when describing initial anxiety and eventual excitement.)
valence: 0.5 (Although there is initial negativity, the overall tone turns positive, reflecting enjoyment and anticipation.)
who: 0 (The speaker primarily focuses on their own experience.)
sentiment: positive (Overall sentiment is positive, despite initial discomfort.)
emotional_reaction: 1 (Weak emotional reaction; speaker discusses emotions indirectly without explicitly labeling them.)
interpretations: 0 (No explicit expression of understanding another person's emotions or experiences.)
explorations: 0 (No probing or questioning of another person's feelings or experiences.)

classification_label: 1","The speaker describes a personal experience that involved initial anxiety and insecurity (""I didn't know what I was doing,"" ""I felt kind of dumb"") followed by a positive resolution (""it was really fun,"" ""I was looking forward to the next session""). They seem to be sharing their emotions and feelings openly, implicitly seeking acknowledgment and understanding of their initial apprehension and later enthusiasm. This aligns with ""Seeking Empathy.""",0,1,0,0,1
"So yeah, that's actually correct. I was playing with an entire different group of people who were already very into it. And it was interesting because they all already knew what they were doing and I didn't. But yeah, I think it went pretty well. And yeah, that's what got me into that hobby.",0,0,0.3,,positive,this is a dummy text,0,2,0,"reason: The speaker is describing a factual experience, sharing details about how they became interested in a hobby. They express mild positive sentiment and a low level of emotional intensity. They do not explicitly seek empathy or attempt to empathize with the listener.
arousal: -0.2 (calm, conversational tone)
valence: 0.3 (slightly positive emotion regarding their experience)
who: 0 (attention mainly on themselves)
sentiment: positive
emotional_reaction: 0 (no explicit emotional reaction)
interpretations: 0 (no explicit understanding demonstrated)
explorations: 0 (no exploration of other's emotions)

classification_label: 0","The speaker is describing a factual experience, sharing details about how they became interested in a hobby. They express mild positive sentiment and a low level of emotional intensity. They do not explicitly seek empathy or attempt to empathize with the listener.",0,0,0,0,0
"Yeah, I've actually been playing for a while now. and with the same group I changed groups a few times but yeah like I always get excited when we're going to play another session",0,0,0.8,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker shares personal excitement and positive anticipation about playing another session. The utterance indicates the speaker's desire to express positive feelings and have these feelings acknowledged or understood by the conversation partner. This aligns with Seeking Empathy, as the speaker is implicitly looking for validation or emotional acknowledgment of their positive experiences.
arousal: 0.5
valence: 0.8
who: 0
sentiment: positive
emotional_reaction: 1
interpretations: 0
explorations: 0

classification_label: 1","The speaker shares personal excitement and positive anticipation about playing another session. The utterance indicates the speaker's desire to express positive feelings and have these feelings acknowledged or understood by the conversation partner. This aligns with Seeking Empathy, as the speaker is implicitly looking for validation or emotional acknowledgment of their positive experiences.",0,1,0,0,1
Once I was having dinner and it was like a really good Italian place and I was having the time of my life eating stuff and suddenly I opened a ravioli and there was like a huge hair baked into it that's like super super gross and it kind of ruined the evening for me it was like,1,1,,0.3,negative,this is a dummy text,0,2,0,"reason: The person is describing a negative personal experience about themselves, likely looking for acknowledgment or understanding. They share specific emotional details (""super super gross"") and explicitly mention their evening was ruined. Thus, they are implicitly seeking empathy.
arousal: 0.3 (moderately aroused; expressing mild disgust and frustration)
valence: -0.6 (fairly negative description of the situation)
who: 0 (the main focus is on the speaker's own experience)
sentiment: negative
emotional_reaction: 0 (no explicit emotional reaction expressed by another party)
interpretations: 0 (no explicit or implicit interpretation from another person)
explorations: 0 (no exploration questions or attempts to probe further from another person)

classification_label: 1","The person is describing a negative personal experience about themselves, likely looking for acknowledgment or understanding. They share specific emotional details (""super super gross"") and explicitly mention their evening was ruined. Thus, they are implicitly seeking empathy.",0,0,0,0,1
yeah I did end up complaining actually the manager wasn't that helpful they were also telling me that I had was trying to scam the restaurant which made me more mad because I think that they were trying to cover for the for the cook who did that and it just kind of ruined the reputation of that restaurant for me,0,1,,0.5,negative,this is a dummy text,0,2,0,"reason: The speaker describes an upsetting personal experience at a restaurant, expressing frustration and disappointment about how their complaint was handled. They share their negative feelings and clearly wish for their emotions and experience to be acknowledged and understood by their conversation partner. Thus, they are seeking empathy.
arousal: 0.5 (moderately aroused, showing clear emotional intensity and frustration)
valence: -0.7 (negative due to frustration, anger, and disappointment)
who: 0 (the speaker is mainly focused on themselves and their personal experience)
sentiment: negative
emotional_reaction: 0 (no explicit emotional reaction from a potential empathy-provider is present)
interpretations: 0 (no interpretation or understanding expressed yet)
explorations: 0 (no exploration or probing question included)

classification_label: 1","The speaker describes an upsetting personal experience at a restaurant, expressing frustration and disappointment about how their complaint was handled. They share their negative feelings and clearly wish for their emotions and experience to be acknowledged and understood by their conversation partner. Thus, they are seeking empathy.",0,0,0,0,1
I think it's more like a tactic. I don't think it's like that common that people scam and I think that's really really bad behavior on the part of the of the restaurants because even if someone is trying to scam like the restaurant it's still like something that they should take into account and I don't think you can fake a hair inside of the food,0,0,,0.1,negative,this is a dummy text,0,0,0,"reason: The speaker is expressing their opinion regarding restaurant behavior and customer interactions, focusing on fairness and ethical reasoning. While the speaker conveys an opinion strongly, they don't explicitly seek empathy or emotional validation, nor do they provide empathetic understanding to another person's emotional state. It's more of a factual and opinion-based statement rather than emotional engagement.
arousal: 0.1 (mild emotional intensity, due to emphasis but not strongly emotional)
valence: -0.3 (slightly negative due to criticism of restaurant behavior)
who: 2 (the focus is on restaurants and general behavior, not directly on self or the other person)
sentiment: negative (critical tone about restaurant behavior)
emotional_reaction: 0 (no explicit emotional response or reaction)
interpretations: 0 (no clear demonstration of understanding another person's emotions or perspective)
explorations: 0 (no exploration or probing questions regarding another person's emotional experience)

classification_label: 0","The speaker is expressing their opinion regarding restaurant behavior and customer interactions, focusing on fairness and ethical reasoning. While the speaker conveys an opinion strongly, they don't explicitly seek empathy or emotional validation, nor do they provide empathetic understanding to another person's emotional state. It's more of a factual and opinion-based statement rather than emotional engagement.",2,0,0,0,0
