text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
"Yeah, right? I'm the same as like how somebody we know like here. Like we could find out like they did it but still they didn't care. They took my money.",0,1,-0.8,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing a negative personal experience and comparing it to someone else's behavior, indicating a need for understanding and acknowledgment of their feelings."",
    ""arousal"": 0.6,
    ""valence"": -0.8,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a negative personal experience and comparing it to someone else's behavior, indicating a need for understanding and acknowledgment of their feelings.",0,0,0,0,1
"Yes, you are right. I haven't done that. But I will definitely do it because this shouldn't happen in our company. This shouldn't happen to anyone. So I will definitely complain as you suggested.",0,1,0.2,0.5,positive,this is a dummy text,1,2,0,"{
    ""reason"": ""The speaker acknowledges a mistake, expresses determination to take action, and shows concern for others, indicating a desire to be understood and a willingness to take corrective measures. However, the primary focus is on acknowledging a fault and committing to action based on the conversation partner's suggestion, which leans towards seeking empathy by wanting their decision and actions to be understood and supported."",
    ""arousal"": 0.5,
    ""valence"": 0.2,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker acknowledges a mistake, expresses determination to take action, and shows concern for others, indicating a desire to be understood and a willingness to take corrective measures. However, the primary focus is on acknowledging a fault and committing to action based on the conversation partner's suggestion, which leans towards seeking empathy by wanting their decision and actions to be understood and supported.",0,1,0,0,1
Just the other day I saw this celebrity. She's so famous and she went to our company to give a speech and I didn't know she was so good at talking. I just saw her before singing but she's also good at communicating. It was a speech like a motivational speech and it was awesome.,1,1,1.0,0.5,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The conversation is about a personal experience of meeting a celebrity, but it doesn't express a need for empathy or understanding of the speaker's emotions, nor does it provide empathy towards someone else's feelings. The tone is informative and positive, focusing on the celebrity's speech and communication skills."",
    ""arousal"": 0.5,
    ""valence"": 1,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The conversation is about a personal experience of meeting a celebrity, but it doesn't express a need for empathy or understanding of the speaker's emotions, nor does it provide empathy towards someone else's feelings. The tone is informative and positive, focusing on the celebrity's speech and communication skills.",2,0,0,0,0
"Yeah right, like to get her signature on a CD. But it was a surprise event. Nobody knew that was gonna happen.",0,1,0.5,0.2,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is sharing a personal experience and expressing a mix of surprise and possibly positive emotions, but the tone is more matter-of-fact and focused on the event rather than seeking emotional understanding or support."",
    ""arousal"": 0.2,
    ""valence"": 0.5,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is sharing a personal experience and expressing a mix of surprise and possibly positive emotions, but the tone is more matter-of-fact and focused on the event rather than seeking emotional understanding or support.",0,0,0,0,0
"Yeah, with security guards and everything. I should have been prepared for that, for a celebrity.",0,0,0.2,0.0,neutral,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker seems to be expressing a sense of acceptance or resignation about the presence of security guards, implying that it's a normal part of being around a celebrity. There is no explicit request for empathy or understanding, nor is there an expression of emotional support for someone else."",
    ""arousal"": 0,
    ""valence"": 0.2,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker seems to be expressing a sense of acceptance or resignation about the presence of security guards, implying that it's a normal part of being around a celebrity. There is no explicit request for empathy or understanding, nor is there an expression of emotional support for someone else.",2,0,0,0,0
I guess you are also waiting here to receive the results of the credit. We just got ours and it got approved so we got the credit for this new house. So we are moving soon. We are excited. because we'll finally have a house of our own for our family so hopefully you can also get your credit approved,1,1,0.8,0.5,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is sharing their positive experience and expressing good wishes for the listener, indicating a desire to provide empathy and understanding."",
    ""arousal"": 0.5,
    ""valence"": 0.8,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is sharing their positive experience and expressing good wishes for the listener, indicating a desire to provide empathy and understanding.",1,1,1,0,2
I think you will also get that credit and yeah it's like it's gonna be like it's the same family members but a different house so definitely it's like a new life too so we're looking forward to it.,0,0,0.8,0.5,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing a positive sentiment and is looking forward to a new life, but the main focus is on the speaker's own situation and emotions, without explicitly seeking or providing empathy to another person."",
    ""arousal"": 0.5,
    ""valence"": 0.8,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is expressing a positive sentiment and is looking forward to a new life, but the main focus is on the speaker's own situation and emotions, without explicitly seeking or providing empathy to another person.",0,0,0,0,0
I know this is gonna be kind of random but I just had a meeting on Zoom with my boss and other co-workers. My boss he was eating his own snot during that meeting. It was gross.,1,1,-0.8,0.6,negative,this is a dummy text,0,1,0,"{
    ""reason"": ""The speaker is sharing a personal experience and expressing a negative emotion (disgust) in hopes of being understood and having their feelings acknowledged."",
    ""arousal"": 0.6,
    ""valence"": -0.8,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}",The speaker is sharing a personal experience and expressing a negative emotion (disgust) in hopes of being understood and having their feelings acknowledged.,0,0,0,0,1
It looked like he was enjoying it. Like it was something delicious or something. It was horrible.,0,1,-0.8,0.5,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing a negative sentiment about an event they witnessed, but is focusing on how someone else (he) was reacting to it, indicating a mix of observation and implicit criticism rather than directly seeking or providing empathy. The arousal and valence suggest a strong negative emotional tone, but the main subject is another person, not the speaker themselves or the person they are talking to, which complicates the empathy classification. The sentiment is negative, and there's a weak emotional reaction implied through the description of the event as 'horrible'. The interpretation is weak as it doesn't directly acknowledge or explore the feelings of the person the comment is about, and there are no explorations into the situation or emotions of others."",
    ""arousal"": 0.5,
    ""valence"": -0.8,
    ""who"": 2,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is expressing a negative sentiment about an event they witnessed, but is focusing on how someone else (he) was reacting to it, indicating a mix of observation and implicit criticism rather than directly seeking or providing empathy. The arousal and valence suggest a strong negative emotional tone, but the main subject is another person, not the speaker themselves or the person they are talking to, which complicates the empathy classification. The sentiment is negative, and there's a weak emotional reaction implied through the description of the event as 'horrible'. The interpretation is weak as it doesn't directly acknowledge or explore the feelings of the person the comment is about, and there are no explorations into the situation or emotions of others.",2,1,0,0,0
"Yeah, me too. It's like, I don't know. How I'm going to look at his eyes again, knowing that he was eating his snot the other day. I think I want to recover from this.",0,1,-0.4,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing a personal experience and emotions, indicating a need for understanding and acknowledgment of their feelings, which is characteristic of seeking empathy."",
    ""arousal"": 0.6,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a personal experience and emotions, indicating a need for understanding and acknowledgment of their feelings, which is characteristic of seeking empathy.",0,1,0,0,1
So here I am just in front of the movie theater but actually I want to go inside and watch a movie but since I moved here I don't have the chance to go because it's just way too expensive. I don't have the money to spend on that. It really miss going to the movies. Back in my country I used to go at least twice a week and I really enjoy it but here I don't have the chance.,1,1,-0.7,-0.5,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing a desire to be understood and is sharing their negative feelings about not being able to go to the movies due to financial constraints, indicating a need for their emotions to be recognized and acknowledged."",
    ""arousal"": -0.5,
    ""valence"": -0.7,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a desire to be understood and is sharing their negative feelings about not being able to go to the movies due to financial constraints, indicating a need for their emotions to be recognized and acknowledged.",0,0,0,0,1
"I mean I can watch movies at home but the experience of the movie theater, eating popcorn and so on, I don't have the chance anymore. Do you know a place to do all that?",0,1,-0.2,0.2,negative,this is a dummy text,0,2,2,"{
    ""reason"": ""The speaker is expressing a sense of loss and longing for a specific experience (going to the movie theater) and is seeking recommendations, implying a desire to be understood and have their feelings acknowledged."",
    ""arousal"": 0.2,
    ""valence"": -0.2,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a sense of loss and longing for a specific experience (going to the movie theater) and is seeking recommendations, implying a desire to be understood and have their feelings acknowledged.",0,0,0,0,1
"You know how much I love driving and going hiking into the mountains Just last weekend I went to my favorite place but for the first time ever while I was driving, It was at night, I saw a bear on the road. I was so scared. I never seen a bear before, like I mean maybe at the zoo but not so close to me. I don't know, I got really scared, I had no idea something like that could happen to me.",1,1,-0.4,0.6,negative,this is a dummy text,1,2,0,"{
    ""reason"": ""The speaker is expressing a personal experience and emotions, seeking understanding and acknowledgement of their fear and surprise."",
    ""arousal"": 0.6,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a personal experience and emotions, seeking understanding and acknowledgement of their fear and surprise.",0,0,0,0,1
yeah even though I was inside the car because that part of the like the road like I had to have to drive it slowly I could see the bear for a few seconds like very close close to me and the bear looked like angry like it wanted to attack me or something so I got really scared and I just speed up,0,1,-0.6,0.8,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is recounting a personal experience and expressing fear, indicating a need for understanding and acknowledgment of their emotions."",
    ""arousal"": 0.8,
    ""valence"": -0.6,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is recounting a personal experience and expressing fear, indicating a need for understanding and acknowledgment of their emotions.",0,0,0,0,1
"Yeah right, just because I tried to escape from the bear maybe I have an accident I'll be careful but I don't know I was shocked, I didn't know what to do",0,0,-0.4,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing a personal experience and emotions, indicating a need for understanding and acknowledgment of their negative feelings, which characterizes seeking empathy."",
    ""arousal"": 0.6,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a personal experience and emotions, indicating a need for understanding and acknowledgment of their negative feelings, which characterizes seeking empathy.",0,1,0,0,1
"As you know I love training, I go to gym often but since the past month I've been feeling pain here on my chest. I went to see a doctor after I rested for a bit but I didn't get any better so I went to see a doctor. and she recommended me to get an MRI. I just went to the hospital yesterday to get the MRI. I'll get the results in a week but I'm very scared because what if there is something wrong, what if there is something bad happening to me.",1,1,-0.4,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing their personal experience, emotions, and concerns, indicating a need for understanding and acknowledgment of their negative feelings."",
    ""arousal"": 0.6,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing their personal experience, emotions, and concerns, indicating a need for understanding and acknowledgment of their negative feelings.",0,0,0,0,1
"Not much pain. That's why I thought it wasn't really just my muscle or something. But I mean, I'm just for now, I'm just uncertain, the uncertainty of not knowing what's going to happen to me. If it's something just simple, by taking a medicine, I will get better or something more serious. That's my problem.",0,1,-0.2,0.5,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing uncertainty and concern about their health, indicating a need for understanding and reassurance, which aligns with seeking empathy."",
    ""arousal"": 0.5,
    ""valence"": -0.2,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing uncertainty and concern about their health, indicating a need for understanding and reassurance, which aligns with seeking empathy.",0,0,0,0,1
"Yeah, I will definitely be more careful but right now I don't know the reason why or what caused this pain. So, as soon as I know, hopefully it's not something too bad. I will try to avoid this situation.",0,0,-0.5,0.5,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing uncertainty and concern about an unknown cause of pain, seeking understanding and acknowledgment of their negative feelings."",
    ""arousal"": 0.5,
    ""valence"": -0.5,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing uncertainty and concern about an unknown cause of pain, seeking understanding and acknowledgment of their negative feelings.",0,0,0,0,1
"So, as you know, I've been trying to find a new apartment. I went to see some options around here, like good price and good location. I went there, they told me that it was perfectly fine for me to rent this place. The only communication I had with them was by phone. But as soon as they saw me that I'm a foreigner, they said, oh, no, I'm sorry. We thought you were Japanese but just because you are a foreigner you cannot rent this place and I just didn't say anything to them, I just left, I didn't know what to do.",1,1,-0.8,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is sharing a personal experience of facing discrimination and feeling helpless, indicating a need for understanding and acknowledgment of their negative emotions."",
    ""arousal"": 0.6,
    ""valence"": -0.8,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is sharing a personal experience of facing discrimination and feeling helpless, indicating a need for understanding and acknowledgment of their negative emotions.",0,0,0,0,1
"Yes, it's not fair for us. It's too difficult to to find a place. The agency should help me with these kind of things. They saw my documents, they saw my name. It's obvious I'm a foreigner but I don't know they made me lose my time.",0,1,-0.8,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing frustration and seeking help, indicating a need for understanding and acknowledgment of their negative emotions."",
    ""arousal"": 0.6,
    ""valence"": -0.8,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing frustration and seeking help, indicating a need for understanding and acknowledgment of their negative emotions.",0,0,0,0,1
"Yes, definitely I will talk to them and mention from the beginning that they should talk with the owner if it's okay to rent to foreigners because it's just like I don't want to go through this again and lose my time and thank you if I cannot find anything by myself in this agency I will definitely ask you for help.",0,0,0.1,0.2,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing a personal concern and seeking assistance, but primarily focuses on their own situation and planning, without explicitly asking for emotional understanding or support. However, there's an implicit seeking of help and acknowledgment of potential frustration, which hints at a need for empathy, albeit not directly expressed."",
    ""arousal"": 0.2,
    ""valence"": 0.1,
    ""who"": 0,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing a personal concern and seeking assistance, but primarily focuses on their own situation and planning, without explicitly asking for emotional understanding or support. However, there's an implicit seeking of help and acknowledgment of potential frustration, which hints at a need for empathy, albeit not directly expressed.",0,0,0,0,1
We are just about to watch this match and I cannot wait. I've been waiting for this like 10 years for my team to reach the finals and finally it's happening.,1,1,1.0,0.8,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing excitement and anticipation about an upcoming event, which is a positive emotion, but not necessarily seeking or providing empathy."",
    ""arousal"": 0.8,
    ""valence"": 1,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is expressing excitement and anticipation about an upcoming event, which is a positive emotion, but not necessarily seeking or providing empathy.",0,0,0,0,0
"It's a soccer game, the finals in the National League. So I'm very excited because my team has a chance to win the cup this year.",0,0,1.0,0.8,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing their personal feelings and emotions about an event, seeking to share their excitement and potentially be understood and vicariously shared by the listener."",
    ""arousal"": 0.8,
    ""valence"": 1,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing their personal feelings and emotions about an event, seeking to share their excitement and potentially be understood and vicariously shared by the listener.",0,0,0,0,1
Ah soccer? You just kick the ball with your feet,0,0,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The utterance is a straightforward, fact-oriented statement about soccer, without any emotional tone or attempt to understand or share feelings."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The utterance is a straightforward, fact-oriented statement about soccer, without any emotional tone or attempt to understand or share feelings.",2,0,0,0,0
"Yeah sure, maybe you become a fan of football too. It's fun.",0,0,0.5,0.0,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is inviting the other person to share in their interest, but not explicitly seeking or providing emotional support."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is inviting the other person to share in their interest, but not explicitly seeking or providing emotional support.",1,0,0,0,0
"Maybe as you have noticed, the last few weeks I've been bringing my own food from home because I'm trying to lose some weight and diet went well for probably, maybe one week because Just on the weekend I ate by myself directly from the bottle like one kilogram of ice cream.",1,1,-0.5,0.5,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is sharing a personal struggle with dieting and a recent setback, indicating a need for understanding and acknowledgment of their emotions."",
    ""arousal"": 0.5,
    ""valence"": -0.5,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is sharing a personal struggle with dieting and a recent setback, indicating a need for understanding and acknowledgment of their emotions.",0,0,0,0,1
"I don't know, in part yes, it's been hot these days, but I just, I cannot support just eating healthy food, it's not, it doesn't taste good, so I wanted to eat something good, and I ended up eating just chocolate ice cream.",0,1,-0.2,0.2,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing their personal struggle with eating healthy food and their desire for something that tastes good, which indicates a need for understanding and acknowledgment of their feelings."",
    ""arousal"": 0.2,
    ""valence"": -0.2,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing their personal struggle with eating healthy food and their desire for something that tastes good, which indicates a need for understanding and acknowledgment of their feelings.",0,0,0,0,1
"Eh, I guess I cannot do anything about it. Diet can wait.",0,0,-0.4,-0.2,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker seems to be expressing a sense of resignation and powerlessness regarding their diet, indicating a need for understanding and acknowledgment of their frustration."",
    ""arousal"": -0.2,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker seems to be expressing a sense of resignation and powerlessness regarding their diet, indicating a need for understanding and acknowledgment of their frustration.",0,0,0,0,1
and I will continue eating ice cream,0,0,0.5,0.0,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The utterance does not express any need for understanding or acknowledgement of emotions, nor does it demonstrate an attempt to understand or acknowledge someone else's emotions. It is a straightforward statement about the speaker's action."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The utterance does not express any need for understanding or acknowledgement of emotions, nor does it demonstrate an attempt to understand or acknowledge someone else's emotions. It is a straightforward statement about the speaker's action.",0,0,0,0,0
"Seeing like a lion here at the zoo. I mean it's the second time I see a lion, this time in a zoo. But the first time I saw one was when I was a child. I went to the circus once. And back then, circus were able to have wild animals. and I got to see this lion making tricks like jumping from one place to another these kind of things it was it was awesome",1,1,0.8,0.2,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The conversation is about a personal experience of seeing a lion, with a focus on the speaker's past and their emotional response to the experience. However, it does not express a need for empathy or understanding, nor does it offer empathy to someone else. The tone is more informative and nostalgic than emotional or seeking validation."",
    ""arousal"": 0.2,
    ""valence"": 0.8,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The conversation is about a personal experience of seeing a lion, with a focus on the speaker's past and their emotional response to the experience. However, it does not express a need for empathy or understanding, nor does it offer empathy to someone else. The tone is more informative and nostalgic than emotional or seeking validation.",0,1,0,0,0
I'm just from here but 20 years ago circus could have animals and now it's forbidden so you can see these kind of animals only at the zoo now,0,1,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The conversation is about a factual observation regarding the change in circus regulations and where certain animals can be seen now, without any emotional appeal or personal experience sharing."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The conversation is about a factual observation regarding the change in circus regulations and where certain animals can be seen now, without any emotional appeal or personal experience sharing.",2,0,0,0,0
yeah definitely it's more difficult to see these type of animals around here i don't know maybe it's different in other countries,0,0,0.0,-0.5,neutral,this is a dummy text,0,1,0,"{
    ""reason"": ""The speaker is expressing a neutral observation about the difficulty of seeing certain animals in their area, without explicitly seeking or providing emotional support. The tone is matter-of-fact, and there's no clear appeal for understanding or empathy, nor is there an attempt to understand or acknowledge someone else's feelings."",
    ""arousal"": -0.5,
    ""valence"": 0,
    ""who"": 0,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is expressing a neutral observation about the difficulty of seeing certain animals in their area, without explicitly seeking or providing emotional support. The tone is matter-of-fact, and there's no clear appeal for understanding or empathy, nor is there an attempt to understand or acknowledge someone else's feelings.",0,0,0,0,0
nice maybe I should visit your country sounds exciting,0,0,0.8,0.2,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing interest in visiting the listener's country, which indicates a positive sentiment and a willingness to engage with the listener's experiences, but does not directly seek or provide empathy regarding a personal emotional experience or challenge."",
    ""arousal"": 0.2,
    ""valence"": 0.8,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is expressing interest in visiting the listener's country, which indicates a positive sentiment and a willingness to engage with the listener's experiences, but does not directly seek or provide empathy regarding a personal emotional experience or challenge.",1,0,0,0,0
"As you know, I just sent my daughter to college, so she had to move to another state to go there. I thought she attended school for the last six months, but she's been lying to me. She called me from the school just last week and turns out that she didn't go to her lessons for the last four months. I don't know what's going on with her and she doesn't answer my calls. I don't know what to do.",1,1,-0.8,0.6,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is expressing concern and uncertainty about their daughter's situation, indicating a need for understanding and support, which aligns with seeking empathy."",
    ""arousal"": 0.6,
    ""valence"": -0.8,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing concern and uncertainty about their daughter's situation, indicating a need for understanding and support, which aligns with seeking empathy.",0,1,0,0,1
"Yes, I will have to drive there and try to find her in person because there is no other way for me to contact her. I don't know even if she's okay or not. I'm scared.",0,1,-0.4,0.6,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing concern and uncertainty about someone's well-being, and is explicitly stating their emotional state ('I'm scared'), indicating a desire to be heard and understood."",
    ""arousal"": 0.6,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing concern and uncertainty about someone's well-being, and is explicitly stating their emotional state ('I'm scared'), indicating a desire to be heard and understood.",0,0,0,0,1
I forgot I had that option I will check here social media and see if I can contact some of her friends maybe that's the i can finally know if she's okay at least,0,0,-0.2,0.5,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing a personal concern and seeking a way to address it, indicating a need for understanding and support regarding the well-being of someone else, but primarily focusing on their own emotional state and actions to resolve their uncertainty."",
    ""arousal"": 0.5,
    ""valence"": -0.2,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 1
}","The speaker is expressing a personal concern and seeking a way to address it, indicating a need for understanding and support regarding the well-being of someone else, but primarily focusing on their own emotional state and actions to resolve their uncertainty.",0,0,0,1,1
yeah for now I just want to to know that she's alright and try to understand why she did this because she's a good daughter so probably something bad happened to her or bad friends I don't know I would try to help her overcome this together,0,1,0.2,0.5,negative,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is expressing concern for someone else's well-being, indicating a desire to understand and help them, which involves both seeking to understand their emotions and providing support."",
    ""arousal"": 0.5,
    ""valence"": 0.2,
    ""who"": 2,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is expressing concern for someone else's well-being, indicating a desire to understand and help them, which involves both seeking to understand their emotions and providing support.",2,1,1,1,2
"The other day when I was walking around I went to buy some wood for something that I needed to do in my house but the surprising thing is that I just saw some guy walking around with a huge load of lumber on his shoulder and he was just carrying it like it was nothing and it was pretty heavy wood. I think it was like, what, 150 kilograms?",1,1,0.5,0.2,positive,this is a dummy text,0,1,0,"{
    ""reason"": ""The speaker is recounting a personal experience and expressing surprise, but not explicitly seeking understanding or emotional support, nor providing empathy towards someone else's feelings. The focus is on sharing a factual, albeit surprising, event without expressing a need for emotional acknowledgment or providing emotional support to another."",
    ""arousal"": 0.2,
    ""valence"": 0.5,
    ""who"": 0,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is recounting a personal experience and expressing surprise, but not explicitly seeking understanding or emotional support, nor providing empathy towards someone else's feelings. The focus is on sharing a factual, albeit surprising, event without expressing a need for emotional acknowledgment or providing emotional support to another.",0,0,0,0,0
